,MLP (ADAM),MLP (SGD)
0,508,436
1,555,527
2,299,429
3,262,376
4,83,348
5,179,284
6,518,343
7,121,390
8,300,343
9,283,90
10,418,95
11,176,347
12,51,192
13,214,356
14,265,438
15,56,554
16,389,471
17,558,381
18,232,327
19,469,276
20,437,314
21,147,498
22,453,434
23,59,105
24,393,156
25,471,230
26,436,148
27,502,112
28,142,199
29,410,450
