,MLP (ADAM),MLP (SGD)
0,462,229
1,110,224
2,121,138
3,192,434
4,335,203
5,295,564
6,164,299
7,47,559
8,350,452
9,115,232
10,349,164
11,134,76
12,198,266
13,39,173
14,490,292
15,194,196
16,472,246
17,194,175
18,76,265
19,409,134
20,87,453
21,284,199
22,17,405
23,242,91
24,73,240
25,54,405
26,278,235
27,77,32
28,65,294
29,200,7
