,MLP (LBFGS),MLP (ADAM),MLP (SGD)
0,2.7314037797361332,0.0,0.0
1,3.895528749185886,3.9377483987811,3.2500551893416496
2,4.410798953867382,0.0,0.0
3,3.8795093800785785,4.621417789083923,0.0
4,4.277274081281943,0.0,0.0
5,2.428463690563004,4.959638837785868,0.0
6,2.033707128782694,4.953669945902773,3.641308775224596
7,0.0,0.0,0.0
8,4.422696139336142,0.0,0.0
9,2.083498024772527,0.0,1.4908081021148665
10,3.9718662736432657,4.786462768173544,3.6313329484911208
11,1.6441023519049132,3.6117185734108928,0.0
12,3.524972838735624,3.488289531133887,0.0
13,0.48668989457251965,1.8947495138663766,0.0
14,2.2973919567085255,4.095183637798253,0.0
15,4.003098683244441,0.0,0.0
16,1.5287768487209272,0.0,3.97077140671461
17,0.0,1.838276614960091,0.0
18,0.5342910018701545,3.9696684245558007,4.248575715656244
19,4.09507629320498,0.8436273976104461,0.6697049982381837
20,0.0,0.0,4.728067818886961
21,4.543172771625275,0.0,0.0
22,4.503813676499736,0.0,0.0
23,2.7781921570072323,0.0,3.5251594584745
24,0.0,0.0,0.0
25,4.8251852258398795,0.0,3.923429111247776
26,2.49107727028663,2.1596405159162333,2.5725267212288183
27,2.1970686670982547,4.505811221173401,4.315028820198176
28,0.6400814235537142,0.0,0.0
29,0.0,0.0,0.1958074978101138
