,"SLM (FLS), SLM (FLS) + RST, SLM (FLS) + RWT","SLM (OLS), SLM (OLS) + RST, SLM (OLS) + RWT"
0,0.6231241662505146,0.8444489000404796
1,0.4735471793381813,0.9003708267013726
2,0.306939974481268,0.7193167668383071
3,0.8756218315484462,0.9419381896916704
4,0.7701763480420634,0.0
5,0.5557991112152139,0.0
6,0.044316160505438754,0.0
7,0.8799292112317919,0.0
