,MLP (ADAM),MLP (SGD)
0,50,66
1,102,68
2,97,74
3,92,73
4,53,118
5,61,64
6,115,117
7,104,60
8,101,53
9,54,54
10,69,126
11,63,113
12,87,58
13,57,60
14,68,102
15,99,87
16,96,89
17,124,74
18,54,66
19,99,55
20,120,123
21,115,52
22,54,121
23,81,105
24,67,79
25,76,125
26,78,115
27,73,79
28,112,64
29,61,90
