,MLP (LBFGS),MLP (ADAM),MLP (SGD)
0,784,948,934
1,406,323,199
2,64,267,964
3,627,221,13
4,520,439,619
5,84,782,553
6,601,927,855
7,368,198,169
8,986,298,303
9,641,302,21
10,797,519,640
11,860,191,8
12,344,861,983
13,802,436,433
14,769,87,522
15,572,589,868
16,603,200,844
17,116,120,288
18,909,125,404
19,37,698,175
20,737,396,592
21,2,988,173
22,332,784,426
23,232,24,622
24,548,108,442
25,19,895,131
26,554,64,384
27,187,948,798
28,853,147,29
29,40,558,548
