,"SLM (FLS), SLM (FLS) + RST, SLM (FLS) + RWT","SLM (OLS), SLM (OLS) + RST, SLM (OLS) + RWT","SLM (FLS) + TIE, SLM (FLS) + EDV",SLM (OLS) + EDV
0,0.36645385400004216,2.978705914002603,0.42462609299991527,0.8565898410001864
1,15.22826019799686,1.108783591997053,0.5919355910009472,3.712146476000271
2,0.8923120520012162,0.3267339460035146,1.2038891529973625,1.253769219998503
3,0.500217890003114,0.5105606559955049,0.6801841810010956,0.7635874709958443
4,1.054094156002975,0.10966626400477253,0.7638004419968638,0.776622737001162
5,21.735297421986616,0.1563492019995465,1.059592473993689,0.7930471459985711
6,0.9409177120214736,0.21035183500134735,0.4374701980013924,0.4958164929994382
7,6.471589995009708,0.08162340199851315,0.3727668529973016,0.5172735129999637
8,0.22749597999063553,1.0070485639953404,0.9134260970022297,0.633137311997416
9,4.658766081069189,0.05100735599990003,0.48722881000867346,0.46521541400579736
10,0.5131000600013067,0.1612252940176404,2.3526240089850035,0.3700080690032337
11,3.1274664380034665,0.1926594339965959,0.5086327999888454,0.941706734985928
12,2.012913380014652,0.142716508009471,0.5245346180017805,1.0379853489939705
13,2.4765075689720106,0.4083291229835595,1.110403963997669,0.5438482460012892
14,3.290486150966899,2.0425381340028252,0.5313295829982962,0.6157831870077644
15,0.2621866970002884,0.3337602730098297,0.4397192200049176,0.7675248660016223
16,4.292632538046746,0.2749764890031656,0.254601859000104,0.603885475997231
17,0.5327686330274446,0.8829079820061452,0.2684996969983331,0.8068265270194388
18,1.6575494159769733,0.0315624389986624,5.651526356035902,0.2947973119953531
19,0.10058079499867745,0.5477753730519908,0.26864937599748373,0.45444456599943805
20,0.030033584000193514,0.16923393499746453,0.36448836300405674,0.3000407550134696
21,0.14232520296354778,0.04442664299858734,0.4012407909904141,0.30161793700244743
22,2.158342060050927,0.26576913803000934,0.3622868110105628,0.4424412269872846
23,0.13983968901447952,0.3714787660574075,0.2527428540051915,0.3000001279870048
24,1.1327560650825035,1.0862984959821915,0.3737735460017575,1.6323371729813516
25,0.03161247499519959,0.05828257501707412,0.4333630260080099,0.8198587970109656
26,1.395730923046358,0.3603337239474058,0.5670727509859717,0.3038246220094152
27,1.5280396540329093,0.41134278902609367,0.3798025870055426,0.3052803489990765
28,0.1402955670200754,0.1832331250043353,0.2600172180100344,0.4574039180006366
29,0.5781592090061167,0.08071806198859122,0.2797379679977894,0.28855743998428807
