,SLM Simple Ensemble,SLM Bagging Ensemble,SLM RIW Ensemble,SLM Boosting Ensemble (Median + FLR),SLM Boosting Ensemble (Median + RLR),SLM Boosting Ensemble (Mean + FLR),SLM Boosting Ensemble (Mean + RLR)
0,0.8209109730848861,0.8312629399585921,0.8260869565217391,0.7929606625258799,0.8002070393374742,0.782608695652174,0.8022774327122153
1,0.7908902691511387,0.7919254658385093,0.7898550724637681,0.7650103519668737,0.7846790890269151,0.7732919254658385,0.782608695652174
2,0.7991718426501035,0.7867494824016563,0.7919254658385093,0.7629399585921325,0.7857142857142857,0.7681159420289855,0.782608695652174
3,0.7929606625258799,0.7846790890269151,0.7836438923395446,0.7712215320910973,0.7929606625258799,0.772256728778468,0.7805383022774327
4,0.8416149068322981,0.8354037267080745,0.8281573498964804,0.8033126293995859,0.8219461697722568,0.7898550724637681,0.8115942028985508
5,0.8105590062111802,0.8115942028985508,0.8074534161490683,0.7815734989648033,0.7908902691511387,0.7763975155279503,0.8033126293995859
6,0.8157349896480331,0.8157349896480331,0.8126293995859213,0.7898550724637681,0.8002070393374742,0.777432712215321,0.7898550724637681
7,0.8115942028985508,0.8053830227743272,0.8074534161490683,0.7805383022774327,0.7981366459627329,0.7670807453416149,0.7919254658385093
8,0.7991718426501035,0.7939958592132506,0.7991718426501035,0.7960662525879917,0.7950310559006211,0.7670807453416149,0.7950310559006211
9,0.8002070393374742,0.7991718426501035,0.7971014492753623,0.7753623188405797,0.7929606625258799,0.7763975155279503,0.7908902691511387
10,0.8210961737331954,0.8055842812823164,0.8076525336091003,0.7849017580144778,0.8107549120992761,0.7693898655635988,0.8004136504653567
11,0.811789038262668,0.8138572905894519,0.8055842812823164,0.7693898655635988,0.7900723888314375,0.7838676318510859,0.8055842812823164
12,0.7859358841778697,0.7859358841778697,0.7828335056876939,0.7755946225439504,0.7828335056876939,0.7683557394002068,0.7880041365046536
13,0.7828335056876939,0.766287487073423,0.7735263702171665,0.7786970010341262,0.781799379524302,0.766287487073423,0.7776628748707343
14,0.7776628748707343,0.7900723888314375,0.781799379524302,0.7838676318510859,0.7807652533609101,0.7776628748707343,0.7983453981385729
15,0.8066184074457083,0.8045501551189245,0.811789038262668,0.7735263702171665,0.7921406411582212,0.7611168562564633,0.7869700103412617
16,0.81282316442606,0.8138572905894519,0.8076525336091003,0.781799379524302,0.7942088934850051,0.7849017580144778,0.7880041365046536
17,0.8179937952430196,0.81282316442606,0.8107549120992761,0.7807652533609101,0.7993795243019648,0.7838676318510859,0.7942088934850051
18,0.8417786970010341,0.8397104446742503,0.8355739400206825,0.8014477766287487,0.827300930713547,0.8055842812823164,0.8159255429162358
19,0.8014477766287487,0.8024819027921406,0.795243019648397,0.7673216132368149,0.781799379524302,0.7724922440537746,0.7807652533609101
20,0.8241985522233712,0.8324715615305067,0.8190279214064116,0.7890382626680456,0.8107549120992761,0.7786970010341262,0.8179937952430196
21,0.8355739400206825,0.8304033092037229,0.8231644260599793,0.7911065149948294,0.8200620475698035,0.7849017580144778,0.8086866597724922
22,0.733195449844881,0.7197518097207859,0.7269906928645294,0.7001034126163392,0.7073422957600828,0.7011375387797312,0.7114788004136504
23,0.7973112719751809,0.7869700103412617,0.7849017580144778,0.765253360910031,0.7807652533609101,0.7683557394002068,0.781799379524302
24,0.8210961737331954,0.8200620475698035,0.8159255429162358,0.7890382626680456,0.8035160289555325,0.7828335056876939,0.8045501551189245
25,0.7590486039296794,0.766287487073423,0.7704239917269907,0.765253360910031,0.7580144777662875,0.765253360910031,0.7766287487073423
26,0.8304033092037229,0.8262668045501551,0.8221302998965874,0.8014477766287487,0.8066184074457083,0.7755946225439504,0.8045501551189245
27,0.8324715615305067,0.8252326783867632,0.8190279214064116,0.7942088934850051,0.8086866597724922,0.7838676318510859,0.8035160289555325
28,0.8169596690796277,0.8097207859358841,0.8024819027921406,0.7786970010341262,0.7911065149948294,0.7673216132368149,0.796277145811789
29,0.7859358841778697,0.7942088934850051,0.7880041365046536,0.765253360910031,0.7745604963805585,0.7631851085832472,0.781799379524302
