,MLP (LBFGS),MLP (ADAM),MLP (SGD)
0,2.480093001706021,0.0,0.0
1,3.197897929827157,3.902024773369263,0.0
2,0.0,0.0,4.896579550355592
3,0.0,0.0,3.5197871972162815
4,3.394338948058331,4.826010099212212,0.0
5,4.726050396543976,0.0,4.99126381813645
6,3.50958375321452,0.0,1.1332876259896831
7,3.8485300765708375,4.53611109854384,1.1486361920957076
8,4.244193213605098,2.4444869559770117,2.4833294725611403
9,4.608242429348502,2.7534796942658213,0.0
10,2.7833050153384242,0.0,2.263033255994273
11,2.537748185649694,0.0,4.509701487600345
12,4.571102956835864,0.0,4.193471381795463
13,2.6648406676521295,0.0,0.0
14,4.578417288117124,0.0,3.9406157793121075
15,3.621130025769912,1.6332122009197578,2.8708216261958817
16,4.405945752557057,1.8974078347036019,3.7779138818381686
17,4.88881674959238,0.0,0.0
18,2.889013558430482,2.9666857045918813,3.69936728395931
19,1.9391767840759708,4.652039537395902,0.5513110194447409
20,4.595960308825424,0.0,4.454819606291407
21,2.103648635617113,1.8840283921874328,0.0
22,4.709071399574826,2.498838696541364,2.837047715869807
23,4.0503764359983565,3.96359961597307,0.0
24,4.178221267498172,2.824624858196589,0.0
25,4.1726066118609335,0.0,1.1644198000792383
26,3.0524572586046532,3.3419977258682705,0.0
27,2.6675088608073367,2.1789085485229434,4.278262382152085
28,3.609779750758634,1.594272965279761,0.8265002723326409
29,2.5183343946761534,4.641256356189413,3.2245145343656736
