,SLM (OLS),NEAT,SGA
92,0.038554996946004394,0.6912345524844634,0.27728583028149956
93,0.04036888435803121,0.6914793691956125,0.27996584198165425
94,0.04069133422399318,0.6908535712674999,0.27888844318004924
95,0.039642303026084846,0.698077802505145,0.2794508772859558
96,0.03701309642474371,0.6903761687027479,0.2814698810160356
97,0.05432809829835605,0.6894252124430049,0.2849987113410123
98,0.04481518576358212,0.6889803684766046,0.28403780503700204
99,0.03702528451685794,0.6874147047401938,0.28373361592612883
100,0.042195173687105125,0.6941898582532967,0.2833620715710045
101,0.040142228615877684,0.69504764332227,0.2769420405628125
102,0.03943018746576854,0.7011743333328676,0.2847372589537239
103,0.03804865657366463,0.7029443721230791,0.2861814124049014
104,0.03872926527674281,0.7004688637729733,0.28284954449313204
105,0.04209595834254287,0.6983816780054194,0.2731869393834624
106,0.045824872945559036,0.7012152739172716,0.28587700946692773
107,0.04233351921993744,0.7025492926349983,0.27685536968850405
108,0.05091286669085093,0.7067066150970229,0.27672875608447306
109,0.049440673501521815,0.7078542059036949,0.27842539547875733
110,0.04151905533308309,0.7102245830531889,0.28563528610781835
111,0.041269092538641416,0.7130306524094058,0.28090951389613866
112,0.053694959005952114,0.7110983765748823,0.279614910469661
113,0.042408358379361744,0.718780039013141,0.28675083149843583
114,0.038630263758932415,0.7170958443025209,0.28299591563524396
115,0.039236674781022884,0.7205678111211579,0.27571617512290536
116,0.04486115839063132,0.7167353333781913,0.28329303422711216
117,0.045398717385069176,0.7163945229709213,0.2861371218769212
118,0.038606956705734774,0.716700764813506,0.2809070335124299
119,0.03439115991295694,0.7216754164333963,0.2820906754113821
120,0.038436964900029125,0.7201845063265807,0.2845721708942582
121,0.04652301539317705,0.7205997282413004,0.28348388121312
122,0.039022848608510685,0.7229298490504011,0.2836827110423883
123,0.042277496762835653,0.718541679852325,0.285589156674943
124,0.04124642696478986,0.714648290160297,0.2849236155896089
125,0.03976161803075229,0.7230511740197547,0.28188739799754786
126,0.038892414643669326,0.7228912320439178,0.2814762245251965
127,0.03728251740176347,0.7221821559496562,0.2878738180401304
128,0.04219667047073017,0.7188097323414563,0.27992655498671487
129,0.03609428536674386,0.7249666858827007,0.28448434535838485
130,0.03988242981813528,0.7316332584653689,0.28292955824624644
131,0.04121242860401253,0.7327674209883109,0.28717549027492545
132,0.041983271950812195,0.7347447856352479,0.28252039474046264
133,0.04466401066019898,0.7338490107831906,0.28072099048855537
134,0.03843183307253639,0.733423396917406,0.28459164333129366
135,0.03902990487222269,0.7408276983011035,0.2850817614256092
136,0.04265639673849364,0.7439704726013796,0.2784675049791493
137,0.03988029155698314,0.7463655110359297,0.2863136852744674
138,0.05883833372990921,0.7437583427843587,0.28223335448794085
139,0.037936825485303416,0.7394986403506058,0.27748252184886346
140,0.04338746841676766,0.7453690668224946,0.2851698863183325
141,0.038365974611224374,0.7324312149718784,0.2822390707742594
142,0.04434647879588738,0.7398536345606582,0.27698608875461633
143,0.043780267094007286,0.7359199885276628,0.27749392591108896
144,0.041499383325572126,0.7295070137835922,0.2807089449472414
145,0.04604981807642616,0.7297367343665674,0.2827608066324198
146,0.047531205792438413,0.7275275964059138,0.28165181857746496
147,0.043412699905275076,0.7339788602890261,0.27434574893602154
148,0.03896981971956848,0.7275209820494258,0.28948146298160965
149,0.044927016851943335,0.7330810754712824,0.2871514704687646
150,0.04303123401587072,0.7394179851190927,0.2790840513613792
151,0.04587982627163001,0.7413151221860649,0.28063839656602646
152,0.039758410639478825,0.7329381112932235,0.2824488770135721
153,0.03456328998072422,0.7238334356847285,0.27713844702926355
154,0.038042669439164456,0.727560112238992,0.2828295873841853
155,0.04437106880504871,0.7300104033560842,0.2787148020739361
156,0.04522423522939789,0.7287049233045688,0.28321647020303925
157,0.04784103991369193,0.7300019643499847,0.28211304162875117
158,0.04071549657965079,0.7290122057681288,0.2800314438515102
159,0.044390740813469165,0.7306693300855784,0.2753696341749181
160,0.045101499006705126,0.7371846848001534,0.2822632758966961
161,0.05199910363990057,0.7429127172973551,0.2798353652520253
162,0.04404861893999623,0.7504078948046924,0.28266227553236073
163,0.038910376042622374,0.745808650665928,0.2754913012659813
164,0.038129055212266394,0.7429153259764936,0.28558412463270694
165,0.037826277355634375,0.7430079127086476,0.27839309347184554
166,0.03867602255922975,0.7408679118760669,0.2724701227813701
167,0.048578740204902715,0.7357868033323788,0.27811664474243875
168,0.0444523227524769,0.7318958655142599,0.2813472018135258
169,0.051890479946450796,0.7422209753782341,0.2758660957794594
170,0.04926683282246813,0.7369063829106437,0.2763481454998858
171,0.04049268971175479,0.7407869857978028,0.290387815101379
172,0.04441340638732072,0.7387869698321594,0.27740595782437744
173,0.03921229859770392,0.739143617630854,0.2803353193506837
174,0.03907801576133352,0.7434464274205652,0.27479457006970354
175,0.04377705970182433,0.7396768715918066,0.28331986228422085
176,0.05185113593142887,0.7530179568365952,0.27957243033670615
177,0.05222789764411573,0.7426927329326494,0.27752031206074057
178,0.04231063981933403,0.7497764518655022,0.2854382381638667
179,0.049924989778446616,0.7538901395345666,0.2923874319243055
180,0.05002677103584574,0.7615486517260801,0.27630984210507376
181,0.05509872782022285,0.7574913856560576,0.28423205898620835
182,0.04566001296734612,0.7478791722478244,0.2822465404346303
183,0.03865635055080929,0.7408962082060441,0.2802637873691348
184,0.04290208300881204,0.7455288947580149,0.27982209377416517
185,0.043555535788982525,0.7399077040712049,0.27940932373348915
186,0.04300429191971489,0.73895190108589,0.283462270514633
187,0.04245775222443626,0.7447386645045223,0.27713774853038636
188,0.04497961808920081,0.7439601804346315,0.281316254039613
189,0.04376465778477723,0.7413322853000637,0.27991001909621216
190,0.04506985273474129,0.7417049558061156,0.2801374446115157
191,0.03995170949747262,0.750207197559924,0.27659380326071337
192,0.049729552658391185,0.7458325991963856,0.2787316088107256
193,0.041141865967802005,0.7445945028998949,0.2799584293412939
194,0.0428811280435184,0.7523017959686816,0.28301441872663796
195,0.043236079489361146,0.7546284813039771,0.2782256105594759
196,0.04238590663044306,0.7496693249533545,0.28502858998441527
197,0.04998186754164635,0.7552468808466567,0.2829873625881229
198,0.05510899147520831,0.7395587967796492,0.2858487273919233
199,0.04011207912481041,0.7415401100832791,0.2860383199306966
200,0.03963054258747434,0.7488708837748789,0.284774421942249
