,SLM (OLS),NEAT,SGA
0,0.4472591703533245,0.4983506354620136,0.48080234172482916
1,0.4313257520553477,0.4832426840086883,0.4720414657953078
2,0.42159796406395683,0.4742120880745248,0.4627234850127116
3,0.41569873638322064,0.4688333672139674,0.45908727215936984
4,0.41015273764436216,0.4645697403452747,0.4562468227943413
5,0.40660583923192894,0.4620492778517196,0.4539950956302544
6,0.40469356795599526,0.4600164576742707,0.45217078986752435
7,0.40132447981761243,0.4583425281997528,0.45023080973975965
8,0.3993980815681306,0.4577870311300803,0.44922130665884313
9,0.39748634330801563,0.4571713669989172,0.4479715998408194
10,0.3968268762109159,0.4562858869027465,0.44670362281644993
11,0.3970034656902131,0.45564488830629146,0.4449721573752365
12,0.394891581857979,0.4548788456296279,0.4429889679446753
13,0.39265388722604055,0.454215624097197,0.44206246898283136
14,0.39148518612397676,0.45350379317719697,0.4411326960879088
15,0.39036955065638146,0.45310445477742395,0.44054057437184874
16,0.38954141239895224,0.4527162878781627,0.4392370293682945
17,0.3882028989162733,0.45196129918345834,0.43841404225984604
18,0.38606182732934424,0.4514766252373355,0.4376774072996401
19,0.38508047863129186,0.4514074707658326,0.4369312901550398
20,0.3841121928265901,0.45136155557856394,0.43633335477717317
21,0.38314047842709054,0.4509543348654154,0.43554404654786644
22,0.37861935316043144,0.4501978745929969,0.43474641915551787
23,0.37766846013137234,0.4497749243637319,0.4340857274852283
24,0.37682145745762763,0.449040124777667,0.4336431747251129
25,0.37594519068924126,0.448505605126391,0.4329204701864738
26,0.37538279430030574,0.4483197149951508,0.4320429269991595
27,0.3748604023154909,0.447460593035964,0.43140405458333275
28,0.37432400477165656,0.44688714189875,0.4308232033667752
29,0.3737246208137757,0.4464409859956963,0.4305207724586894
30,0.3729845304843082,0.44590510226595403,0.429630962591151
31,0.3721629370780991,0.4453151356588837,0.42915971605632597
32,0.37127874906211766,0.4448181184952164,0.4284042506043611
33,0.3702416719173627,0.444385566169136,0.42799062389544784
34,0.36918256906668906,0.4440685693182243,0.4274714752422709
35,0.36850507064631655,0.44390658686688883,0.42694460974191417
36,0.3679392348969169,0.44385968845805995,0.4262420808384802
37,0.3671161601834676,0.443541023399184,0.4259070457164695
38,0.3664531324895973,0.4434299580708481,0.42561315492130103
39,0.3658275440773723,0.4432794699283738,0.42515521040838883
40,0.3652710047699803,0.4429379682931469,0.4246340894182058
41,0.3645450428415329,0.4428357727317804,0.4242243750035787
42,0.36375087102202663,0.44263722445429277,0.42362104024943137
43,0.36287306673512815,0.44228500334404397,0.4233962767220536
44,0.36202610334788154,0.442134946881868,0.4230773757615836
45,0.36111766245761096,0.4418705622787055,0.42276657032678444
46,0.36030965509686197,0.44181660575022647,0.42240075651334125
47,0.3595971055549271,0.4416745885929539,0.42190779081735524
48,0.3588951067835965,0.4415011846482547,0.4214049961585481
49,0.3583649814681182,0.44137838370764715,0.4210413684992519
50,0.35778121248700195,0.44129905805789965,0.4206087884448939
51,0.3570246135516287,0.4409056984403561,0.4203029423359183
52,0.3564724697318775,0.4408613776531608,0.41996893222766474
53,0.3559502761355826,0.44082256191357366,0.4196275058844247
54,0.35549387175502406,0.4407014210286529,0.4193627427424726
55,0.3548460695760484,0.4403771675599925,0.4189263974234147
56,0.35423385385725725,0.4400841650088559,0.41838008931315496
57,0.3536118092810213,0.43993396329630735,0.4181476993144814
58,0.35290305300003677,0.43985278835937425,0.41786361937236427
59,0.3521970279941734,0.4397804930651665,0.41762204149889287
60,0.3535355730036082,0.43951861877112025,0.4174031464388911
61,0.3527243958408215,0.4394976415367707,0.4170456110795214
62,0.35223498708575307,0.4393548573469038,0.4166649283346638
63,0.3516470616188563,0.43920579540559956,0.41642422783347033
64,0.35125563311949337,0.43915823119549807,0.4160884715135091
65,0.3507367521743236,0.43905204576189766,0.41558294473431284
66,0.3502589624675433,0.43883570917512343,0.4153997229350128
67,0.34965840793050984,0.4385943366822583,0.4151172196258382
68,0.34916282637072027,0.437882554737603,0.41461863044612074
69,0.3484128435589713,0.4378474525589594,0.41437048539937665
70,0.3478368078543255,0.43769594650824095,0.41418328392258863
71,0.34720705093338383,0.43766896289264107,0.41392480544642135
72,0.3467736559818632,0.43766617003426256,0.41361807376169585
73,0.34617951755326126,0.43760897488646616,0.41336923207845744
74,0.3455839170252781,0.43756189819221925,0.413135631053081
75,0.3450633317862898,0.437270214331669,0.41281577558884813
76,0.3447189424837796,0.4372030126876442,0.41257634089077233
77,0.34419594317462676,0.43705742437480316,0.41227422084556703
78,0.3438004567584025,0.43705742437480316,0.41191085328860066
79,0.3433536119668378,0.4370502259854709,0.4115578586868945
80,0.34302868869707576,0.43695480131233017,0.4112961466945123
81,0.34258430320170363,0.4369150046089782,0.410959275776532
82,0.34213432754085227,0.43688712781732725,0.41068666372761053
83,0.3414340623190464,0.4368554893577484,0.41039220765328227
84,0.34092363914281687,0.43671316745425204,0.41012153300168747
85,0.34058791261572696,0.4367061112766964,0.4098822165342917
86,0.3402581320163001,0.4366095099397803,0.4095410494015462
87,0.3397880259999773,0.43628441998523826,0.40925638830409744
88,0.3393598829832532,0.43615812994179837,0.40898322240092505
89,0.33907119388944224,0.43604519809696485,0.40874709284207295
90,0.33857432956599587,0.43600130826353456,0.40849819961151357
91,0.3381242360226804,0.43594907041185726,0.4082660966512618
92,0.3377088356699681,0.4359450977045849,0.40792496858310906
93,0.33715710730536863,0.4359299383498084,0.4077378448014406
94,0.33673719838822147,0.4358117699504127,0.40753844066505773
95,0.3361262464462078,0.43573474341449797,0.4073614885464432
96,0.33559033187955556,0.4355269429225154,0.407228806729691
97,0.33505381930294365,0.4350475366194386,0.4069646876028212
98,0.33466949171788085,0.4350027948200595,0.4068976961848398
99,0.3343230470137464,0.43491982594553064,0.4066454820280031
100,0.33396625033103594,0.43483454719578685,0.406391232053636
101,0.33328977847354346,0.434814759083897,0.4062438822612477
102,0.33284468090878283,0.43475204015221364,0.4060391775800143
103,0.33230977754797497,0.4346397946487585,0.40576863054356793
104,0.3317107356795247,0.4344941896962277,0.40556769039903245
105,0.33104395851010776,0.43448421480903726,0.40543625008894413
106,0.3306016438271319,0.4343909147684565,0.4052464860399765
107,0.33026497356800333,0.43423605137509386,0.40502107755851974
108,0.3299568748372441,0.43415418788314725,0.4047896504430585
109,0.3294974787396116,0.434107155221537,0.40456602215114135
110,0.3290112680930533,0.4339318507390611,0.40427586291186995
111,0.3285920719020432,0.43389966254350365,0.4041163939757156
112,0.32817773209672885,0.43389389075618945,0.4038064831003778
113,0.32775809016018803,0.43383161102601014,0.40368645675991216
114,0.3273886722274284,0.43383161102601014,0.4035161319551223
115,0.32701337268935904,0.4338120583351824,0.40334872405930017
116,0.3266803029366517,0.43380077704367115,0.4031198667864807
117,0.326264223070981,0.4336702886288392,0.4029260128609799
118,0.3258417774582948,0.4336702886288392,0.4027592837246968
119,0.3254314876042448,0.43365231986600555,0.40258341028222083
120,0.32481103545351114,0.43357843407613594,0.40245729937929087
121,0.32420627257960544,0.4335502566844744,0.40229125782054104
122,0.3234269867884806,0.43346274472444624,0.4021015789192496
123,0.3229407187356169,0.43338941164842143,0.40181351931930037
124,0.32245178802903374,0.43337421106133245,0.4016322287358322
125,0.3220609777176904,0.433268818164141,0.4014738091849559
126,0.32161423412300244,0.4332420525958995,0.4013302550989421
127,0.32126486522939113,0.43316911722585494,0.4011120602180702
128,0.32075237192293343,0.4331452979198392,0.4009378355833065
129,0.3204510251189253,0.4331292492948169,0.4008044777282496
130,0.3201020519297897,0.4331026086087219,0.40062062501144236
131,0.31966470090648413,0.4325318500330894,0.40043470007518295
132,0.3191323308166729,0.4325084069214485,0.40022494172208883
133,0.31857298664467726,0.4324688358803614,0.4000508316446476
134,0.3179581381885042,0.432169380639526,0.3999006496524863
135,0.317293958426359,0.4321175943437075,0.3997506442351992
136,0.3168714252079426,0.43203926070563364,0.39956854826518134
137,0.3163423153880358,0.4319840322192652,0.3994105617591656
138,0.31581162133087176,0.43198198932624193,0.39924731669174524
139,0.3154627034377665,0.43196176606612513,0.3990722050404987
140,0.3151237989762471,0.4319004981430351,0.39890592605580083
141,0.31475547694715134,0.43173591259918837,0.3987027460214149
142,0.3144854354597198,0.4317264975620361,0.3986081421850934
143,0.3139388705440851,0.431695618207643,0.398442861633131
144,0.31336656643857846,0.43168983870704686,0.3982230486005845
145,0.31311384456721025,0.4316697822192783,0.39807530139510167
146,0.31264117044645207,0.4316671821856552,0.3978568411225996
147,0.3121925717193492,0.43151482314224804,0.3976570189717628
148,0.3002594410265065,0.4315041183948173,0.3974936680631585
149,0.29995285985446385,0.4314635733252213,0.3972043124980623
150,0.2995138596230934,0.43140175402377845,0.3971093371745135
151,0.2989460555751506,0.4313691841926774,0.39699649981636936
152,0.2985694105775935,0.4313391914983231,0.3968372947311627
153,0.29780681835163375,0.43130731150717827,0.39667785217572843
154,0.2974197627767832,0.4312866117369882,0.39662784998218437
155,0.2968694981012931,0.43122473455679416,0.3964482112132055
156,0.296545331563459,0.43122473455679416,0.39630074688143646
157,0.29618832745012824,0.43122292551035224,0.3962036127107545
158,0.29539703598857725,0.4311835392192512,0.39609774852013885
159,0.29499674934119097,0.4311804604366779,0.39598834327499105
160,0.2947509261077645,0.4311527325848158,0.3958220771730173
161,0.2944151936176219,0.43110554907029086,0.39573582275729696
162,0.29408172551783024,0.4310778648669406,0.3956139234755819
163,0.29379134886541874,0.4310778648669406,0.3954811743823688
164,0.2931858046215133,0.4310778648669406,0.39538449788581703
165,0.29279206663496604,0.4310778648669406,0.3952598274814443
166,0.2922791321947186,0.43105929351277184,0.3950477404709733
167,0.2917710714232974,0.431011969845126,0.3949169781337952
168,0.29109931966019076,0.4310058639121818,0.3947956401641172
169,0.2906702173293108,0.43098954355548436,0.3946665837762386
170,0.2903501373015963,0.4309697555738351,0.3945769395760189
171,0.28988087599210627,0.43096782124733124,0.394428907256929
172,0.2893177232374459,0.43096200333572476,0.3943394805978171
173,0.28877280188084065,0.43096200333572476,0.39420805359275907
174,0.28832346846390106,0.43095756959333753,0.3941149619406637
175,0.2879722262782507,0.43094152765789484,0.39390156614940647
176,0.28774188251016464,0.4309230286323922,0.39379113892901735
177,0.28721447765397884,0.4309190646894493,0.3936816054618447
178,0.28695080057765016,0.430906230909356,0.39358426750816133
179,0.28671887005245084,0.430906230909356,0.39346985693893377
180,0.2863512821824859,0.430906230909356,0.39331800149521795
181,0.2860262644325405,0.43090064466975325,0.39323089653642995
182,0.28575542541446347,0.430786353705771,0.3931063374607243
183,0.28547587419747616,0.430786353705771,0.3929421921778747
184,0.2849598987912873,0.430786353705771,0.3928574204614363
185,0.28463367444068627,0.430786353705771,0.39276125496936104
186,0.28417866489556676,0.43074894620825926,0.3926719827309733
187,0.2836188346422158,0.43072821153762436,0.39252467383759393
188,0.28316593835115716,0.4306105705285886,0.3924603131429783
189,0.2828451940079841,0.4306105705285886,0.3923420000246806
190,0.28246778858810034,0.4306105705285886,0.3922406500796601
191,0.28206976483369806,0.4306075115094861,0.3921556702516478
192,0.2817019774876299,0.4306075115094861,0.3920385743569787
193,0.2812291245558991,0.4305378042983754,0.39194204803276894
194,0.28049387262547565,0.43050640257879796,0.39184665097196175
195,0.2798973594651261,0.430501672752438,0.3917679892020767
196,0.27961555528441706,0.43041783009529216,0.39168658507599313
197,0.278729546613562,0.43030930088721303,0.39154785749213566
198,0.2783734166627211,0.43030930088721303,0.3914036294284388
199,0.2780120584572567,0.4302991164751354,0.3912844272357029
200,0.2777854868165733,0.43024310797666954,0.3911820907129515
