,SLM (OLS),NEAT,SGA
103,0.005138976667163855,0.007023528650059539,0.0024991207494460183
104,0.005197302742345497,0.007033995772686244,0.0024927917402412366
105,0.005310538208660433,0.007034764272039526,0.0024874799125296186
106,0.005261067854704064,0.0070431169837474284,0.002483656816801587
107,0.005278869413418992,0.007073407316673824,0.002482994394462555
108,0.005347533603121812,0.00708131183167609,0.002475238411659509
109,0.005442015887687751,0.007085086744950773,0.0024701607334164846
110,0.005468541678568602,0.007099123297615189,0.002480272742764639
111,0.005507136141352713,0.007102167385156357,0.0024675345387333344
112,0.005477767945429822,0.007102779732880815,0.0024858070789380822
113,0.005536017217670967,0.007108750946139467,0.00247810687494697
114,0.005653644665475516,0.007108750946139467,0.0024840437838876865
115,0.005790413815099844,0.007111923059016742,0.002479501027904494
116,0.00587452434510557,0.007113416808031876,0.0024632871394406584
117,0.005998749636745375,0.007131297717725745,0.0024459595008651564
118,0.006015367986255899,0.007131297717725745,0.002443757562278327
119,0.006025019114855512,0.0071332867601620565,0.0024334988655116472
120,0.006250510987058397,0.00714179971037929,0.002416126758273992
121,0.00639467036062011,0.0071452222092945085,0.0024135192075803334
122,0.006552439054591549,0.007155153431015551,0.002410550997551784
123,0.006690745626966639,0.007159097610042163,0.002435171513270169
124,0.006601714669315234,0.00716092796315028,0.002429155678408214
125,0.006584120140206349,0.007172407870583431,0.002416667204686447
126,0.0066623300006516456,0.007171517895757369,0.0024116917463928205
127,0.006715973428082285,0.007171154942725231,0.002425432377389404
128,0.006843115193750358,0.0071728668988726915,0.0024156732008855687
129,0.006866681869009111,0.007174948795151633,0.0024040372813717062
130,0.006905711439789491,0.007181078902801832,0.0023949176712253694
131,0.00691290406761678,0.0072015883960472584,0.0023908380306301683
132,0.006901592731611411,0.007205289887289332,0.002368808209341081
133,0.006940074076405428,0.007208038199465763,0.0023788681199689906
134,0.007108893297625429,0.007250103625437965,0.0023762336247368297
135,0.00716745195803075,0.0072571535859468255,0.002386229142788208
136,0.00725051479359,0.007263856724617228,0.0023845819802952675
137,0.0074021022150819425,0.007272271683163259,0.002375667596479043
138,0.007562527875478874,0.007272431794901815,0.0023612039811159715
139,0.007639677549511273,0.007275710766861652,0.002368140632694845
140,0.007680918277332702,0.007279988174936729,0.002361608414702076
141,0.007768038826271517,0.007296160214299445,0.002354509201270802
142,0.007802160335761496,0.00729710518314885,0.0023546162992742737
143,0.007845020497868348,0.007299786630787337,0.002351342222181314
144,0.007958468834785801,0.007300268461777746,0.0023500155967263446
145,0.007970510476471912,0.007301823287572726,0.0023385682259500556
146,0.00802960052825428,0.007302040354670857,0.002341275942975155
147,0.008085537944346374,0.007317784585916285,0.002331686214352443
148,0.0,0.007318883291025086,0.0023413467281438224
149,0.0,0.007322662903379495,0.002347789400158501
150,0.0,0.00732957067892915,0.002352145337572259
151,0.0,0.007331815958482195,0.0023378401062274555
152,0.0,0.007333186251378881,0.0023292397494295023
153,0.0,0.007336957620360285,0.002330145577555947
154,0.0,0.007338848962828071,0.0023250399308623122
155,0.0,0.007347614660067138,0.002335776822803638
156,0.0,0.007347614660067138,0.0023338693943373125
157,0.0,0.007347768485357119,0.002329844946377774
158,0.0,0.0073563096637103585,0.0023245803753731507
159,0.0,0.007356779878292678,0.0023129618374075423
160,0.0,0.007361049435014115,0.0023062416811396296
161,0.0,0.007368254012413037,0.002304314887097708
162,0.0,0.007374460796512438,0.002309567580951929
163,0.0,0.007374460796512438,0.0023017492850853877
164,0.0,0.007374460796512438,0.002290527291448518
165,0.0,0.007374460796512438,0.0022815432150978983
166,0.0,0.0073772852308654855,0.0022832838014490466
167,0.0,0.007381655226887656,0.002272669900713834
168,0.0,0.007382632888644105,0.0022650397820086774
169,0.0,0.007383832481260343,0.0022598299329065993
170,0.0,0.0073860847257051325,0.002256128162708498
171,0.0,0.007386238890113585,0.002242014209010749
172,0.0,0.007386668147132631,0.002238062942846396
173,0.0,0.007386668147132631,0.0022383570151203696
174,0.0,0.007387026157598625,0.0022380274476191215
175,0.0,0.007388342835429248,0.002235139552167682
176,0.0,0.007389784109858632,0.002231648594272145
177,0.0,0.007390245022494906,0.002231728487152666
178,0.0,0.007391529416129095,0.0022217494258077214
179,0.0,0.007391529416129095,0.002223022994181894
180,0.0,0.007391529416129095,0.002217016523969259
181,0.0,0.007391943374978236,0.002222354411893494
182,0.0,0.0074086697849141,0.002216386351302371
183,0.0,0.0074086697849141,0.0022058360330136488
184,0.0,0.0074086697849141,0.00220894661315147
185,0.0,0.0074086697849141,0.0022073247733065803
186,0.0,0.0074151244269339105,0.0022051661847786817
187,0.0,0.007417435020293593,0.002199204580983394
188,0.0,0.007422651885955131,0.0021943002375465854
189,0.0,0.007422651885955131,0.002203620147358384
190,0.0,0.007422651885955131,0.00220559020383576
191,0.0,0.007422952680017007,0.0021940686669723384
192,0.0,0.007422952680017007,0.0021971323447548697
193,0.0,0.007432622035912208,0.0021945511689545603
194,0.0,0.007439726752374027,0.0021953851169534563
195,0.0,0.007440458480873353,0.002192327666003732
196,0.0,0.0074466120910562095,0.0021825728221544862
197,0.0,0.007456097949331656,0.002193548832809448
198,0.0,0.007456097949331656,0.0022065977689005264
199,0.0,0.007457065849870206,0.002195172134964889
200,0.0,0.0074625600893044475,0.0022031609883600752
