,MLP (LBFGS),MLP (ADAM),MLP (SGD)
0,293,928,777
1,15,445,995
2,4,817,729
3,45,180,933
4,906,694,403
5,595,551,925
6,452,545,705
7,679,245,327
8,879,822,958
9,648,915,746
10,655,96,627
11,630,390,858
12,368,923,38
13,53,918,33
14,556,47,594
15,331,172,96
16,959,873,944
17,195,780,880
18,111,970,430
19,116,31,223
20,692,616,17
21,798,992,890
22,614,968,214
23,342,534,856
24,987,227,334
25,945,994,702
26,68,572,486
27,885,397,536
28,375,114,672
29,94,391,377
