,MLP (LBFGS),MLP (ADAM),MLP (SGD)
0,0.45829456818446374,0.3796772032091442,0.45833457209537515
1,0.435068978290511,0.3939340794833143,0.3028175871118224
2,0.46841782510751023,0.44858719753935034,0.39900402976676125
3,0.45378489758240576,0.36910944146908053,0.45772434973002857
4,0.13550750194855563,0.4694330220683087,0.37979479211284994
5,0.4688818923462761,0.0,0.43642698445995026
6,0.4570546796504291,0.23586476326801187,0.46840210306752256
7,0.4705195794823193,0.4256046059863455,0.4310048514145826
8,0.44870407072533386,0.4119466018777886,0.33306170098863047
9,0.4677201416822978,0.4887114210498877,0.4654552274519153
10,0.4509589673625159,0.197226778963471,0.4720483469363616
11,0.41989335075788475,0.018575940419178427,0.4805253939653231
12,0.46918319672206027,0.3489378521405559,0.3930290739755735
13,0.46096895835378754,0.12901312876575713,0.4715060404115829
14,0.4620550417358568,0.34981350174325393,0.42399907479524784
15,0.16382514493605538,0.46684982685357196,0.46124744154356606
16,0.45303928994883846,0.4301671821032696,0.4529386707962513
17,0.4686177755081238,0.0,0.4636648926245172
18,0.45861365933803144,0.45872447622561147,0.44089099827358164
19,0.4495643276161319,0.4990314888760843,0.46089735162020506
20,0.46086079458327034,0.26458506290255973,0.4420304273616181
21,0.4315606905491392,0.46878411226247113,0.46137537165914994
22,0.46754797340074195,0.4736031897130724,0.4355578918592911
23,0.4601257254201616,0.48224521089302125,0.47206451346838646
24,0.4621097604753858,0.43024135651390355,0.4626593706252498
25,0.46356257293821423,0.14227112959915109,0.3067319642171733
26,0.447716489985927,0.5190788853001477,0.368614232480994
27,0.42817042529895427,0.4604105450582989,0.46210331350073924
28,0.4641980357526419,0.3641657162945855,0.45531803140283283
29,0.44440663149453075,0.48488764589269046,0.45742945890974296
