,MLP (LBFGS),MLP (ADAM),MLP (SGD)
0,0.7960662525879917,0.8747412008281573,0.7867494824016563
1,0.7960662525879917,0.7939958592132506,0.8892339544513458
2,0.7784679089026915,0.9296066252587992,0.8053830227743272
3,0.7805383022774327,0.8726708074534162,0.7877846790890269
4,0.9865424430641822,0.7670807453416149,0.8850931677018633
5,0.7919254658385093,1.0,0.7867494824016563
6,0.7960662525879917,0.9596273291925466,0.3002070393374741
7,0.7836438923395446,0.7950310559006211,0.870600414078675
8,0.7991718426501035,0.7639751552795031,0.8830227743271222
9,0.7939958592132506,0.7329192546583851,0.7701863354037267
10,0.811789038262668,0.7156153050672182,0.7766287487073423
11,0.8800413650465356,0.9793174767321613,0.7083764219234746
12,0.7838676318510859,0.9120992761116856,0.7900723888314375
13,0.7880041365046536,0.9937952430196484,0.781799379524302
14,0.795243019648397,0.8676318510858325,0.7993795243019648
15,0.9710444674250258,0.7993795243019648,0.8169596690796277
16,0.795243019648397,0.7580144777662875,0.7983453981385729
17,0.781799379524302,1.0,0.7880041365046536
18,0.7911065149948294,0.8728024819027922,0.7869700103412617
19,0.8014477766287487,0.7001034126163392,0.7869700103412617
20,0.7900723888314375,0.827300930713547,0.7642192347466391
21,0.8583247156153051,0.7797311271975181,0.9462254395036195
22,0.7828335056876939,0.7931747673216132,0.7859358841778697
23,0.7890382626680456,0.7404343329886246,0.7704239917269907
24,0.7880041365046536,0.7414684591520165,0.7362978283350569
25,0.7859358841778697,0.9162357807652534,0.8190279214064116
26,0.8086866597724922,0.7383660806618407,1.0
27,0.8759048603929679,0.781799379524302,0.7487073422957601
28,0.7900723888314375,0.8697001034126164,0.859358841778697
29,0.8241985522233712,0.7549120992761117,0.7445708376421923
