,"SLM (BLS) + TIE, SLM (BLS) + EDV","SLM (OLS), SLM (OLS) + RST, SLM (OLS) + RWT","SLM (BLS), SLM (BLS) + RST, SLM (BLS) + RWT",SLM (OLS) + EDV
0,0.7684468514262232,0.9711665541217261,0.9338245106876393,0.8559609969829696
1,0.7059578865092689,0.9737071399955808,0.8983891166461195,0.8882243531763486
2,0.7790000369126755,0.9778994067642607,0.8534224438875706,0.8666333097401968
3,0.6921114063264712,0.9757396603207841,0.8718363836626047,0.8822552444393507
4,0.7896634764306114,0.9575764298886321,0.9108372711155991,0.8657398229430605
5,0.7454608702408462,0.9737070431966067,0.8945775602425188,0.8333578880064264
6,0.8225584136635753,0.9682461613398836,0.8775574611616703,0.8609144263512105
7,0.7266515711893212,0.9730717192633572,0.9060060020526546,0.8666313092280656
8,0.8111257126985798,0.9690064850150025,0.9170589283759869,0.8473280127454563
9,0.8141734606639945,0.9701506166223715,0.8914041026760915,0.8578718732640718
10,0.7383430158120479,0.973199429376501,0.8960993046477963,0.8710761567864599
11,0.8035086014277719,0.9780265683498847,0.9281095315239412,0.8586331971952561
12,0.7194204619608426,0.976883146601659,0.8930529441343436,0.838944931192708
13,0.759683317638993,0.9698975518377866,0.8647271120761755,0.8678978592713282
14,0.7646389733836378,0.9749770457366118,0.8928006860078761,0.8800998862160325
15,0.7293223194169965,0.9818364469046011,0.8978797604444803,0.8668886331675103
16,0.8329767581791261,0.9546553595139711,0.8973749537946231,0.8701951893233055
17,0.7802767721843039,0.9759975633498081,0.8872239607204351,0.8651230118668631
18,0.8035195943630336,0.9758709179270564,0.8848167944604789,0.8990302431592117
19,0.7829697454859261,0.9740911078009968,0.8683001152002379,0.851150079793713
20,0.8859531839033474,0.9714251668132476,0.8995426958300817,0.8702125707614364
21,0.8854496344766647,0.9707888429189016,0.8869724763302738,0.8700788285498395
22,0.7542662668722928,0.9700283252197682,0.8548474422656873,0.8465851026273087
23,0.720346712973859,0.9862840361993006,0.9097058781024581,0.8710969596840459
24,0.8068303108754805,0.972313813809164,0.8789681372245413,0.8850660207814622
25,0.7773657984326161,0.9597395943010979,0.8821383373178577,0.8687991484885647
26,0.841640576290222,0.9810771867399984,0.9135140149966761,0.8616985531841098
27,0.7663251304776887,0.9841249994838699,0.8873413803176884,0.872999931354697
28,0.7925089651601345,0.9564439116181431,0.9174621221258694,0.8438059737978287
29,0.7423494763190643,0.9754923372213429,0.9240622008415169,0.8580329369902011
