,MLP (ADAM),MLP (SGD)
0,1775,3047
1,3471,3037
2,2034,2318
3,872,1041
4,455,3828
5,1693,1193
6,1778,1200
7,3867,2358
8,1674,1548
9,2663,2681
10,2820,3818
11,1378,3271
12,2760,3317
13,1854,3705
14,3337,2869
15,1322,816
16,2659,270
17,2452,1187
18,1224,3382
19,1512,3456
20,780,464
21,2741,183
22,827,2859
23,3923,1702
24,293,3209
25,2607,1867
26,3352,2441
27,3008,2480
28,590,737
29,1265,1221
