,"SLM (BLS) + TIE, SLM (BLS) + EDV","SLM (OLS), SLM (OLS) + RST, SLM (OLS) + RWT","SLM (BLS), SLM (BLS) + RST, SLM (BLS) + RWT",SLM (OLS) + EDV
10,"{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 1.067331429722954, 'maximum_neuron_connection_weight': 0.2917445180040615, 'maximum_bias_connection_weight': 0.2736689503741244, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC40644E08>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_386, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.4729317703506747, 'maximum_bias_connection_weight': 0.3807074140328377, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DBDB0EE508>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_427, 'population_size': 10, 'layers': 5, 'learning_step': 0.13601058454269122, 'maximum_neuron_connection_weight': 0.15295495360572453, 'maximum_bias_connection_weight': 0.7036893569918761, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC458B5708>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.3649699752835961, 'maximum_bias_connection_weight': 0.30918003844602276, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC5D744588>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
11,"{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 0.6421489739528823, 'maximum_neuron_connection_weight': 0.43508883670626675, 'maximum_bias_connection_weight': 0.18073779085474434, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC3B0EEFC8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_433, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.3091620281546029, 'maximum_bias_connection_weight': 0.4601936495930441, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DBDF012708>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_374, 'population_size': 10, 'layers': 5, 'learning_step': 0.7820382486160414, 'maximum_neuron_connection_weight': 0.29832545096168595, 'maximum_bias_connection_weight': 0.11484774316117125, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC47ADDC88>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.3282168479625075, 'maximum_bias_connection_weight': 0.19302323342644406, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC5D77ADC8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
12,"{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 4.308071468436109, 'maximum_neuron_connection_weight': 0.4211255028105505, 'maximum_bias_connection_weight': 0.30241537809710456, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC3B105348>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_346, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.4966221310833544, 'maximum_bias_connection_weight': 0.1417564683568513, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DBE61CE0C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_364, 'population_size': 10, 'layers': 5, 'learning_step': 0.35415900505164455, 'maximum_neuron_connection_weight': 0.4381183798626661, 'maximum_bias_connection_weight': 0.9711127289780759, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC4A001B08>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.20337028994234602, 'maximum_bias_connection_weight': 0.4622637642754849, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC5D793908>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
13,"{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 1.8559195438580587, 'maximum_neuron_connection_weight': 0.11554904173884616, 'maximum_bias_connection_weight': 0.36730113964382705, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC41DB32C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_397, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.4073416864216912, 'maximum_bias_connection_weight': 0.31880941850021827, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DBE66A5D48>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_471, 'population_size': 10, 'layers': 5, 'learning_step': 0.40733519217553155, 'maximum_neuron_connection_weight': 0.28390166718261656, 'maximum_bias_connection_weight': 0.6950382956378092, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC4A21BA08>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.4707436591658476, 'maximum_bias_connection_weight': 0.27982708772622983, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC5D7CA588>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
14,"{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 1.3181799125500258, 'maximum_neuron_connection_weight': 0.2103136151216523, 'maximum_bias_connection_weight': 0.8778064856477688, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC41DBFDC8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_396, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.4592819929648485, 'maximum_bias_connection_weight': 0.2723863783092033, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DBF715EF48>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_167, 'population_size': 10, 'layers': 5, 'learning_step': 0.15699963677245354, 'maximum_neuron_connection_weight': 0.47803535187185353, 'maximum_bias_connection_weight': 0.309571076725751, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC4C9126C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.45113259336805267, 'maximum_bias_connection_weight': 0.21116572438698716, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC5D7F6FC8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
15,"{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 1.3061296226690815, 'maximum_neuron_connection_weight': 0.19940966449491548, 'maximum_bias_connection_weight': 0.4120230584245558, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC41EA7D48>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_389, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.4828913391611006, 'maximum_bias_connection_weight': 0.7821413966159715, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DBFB319388>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_341, 'population_size': 10, 'layers': 5, 'learning_step': 1.2996379341515718, 'maximum_neuron_connection_weight': 0.45243799062031376, 'maximum_bias_connection_weight': 0.1459654978920118, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC4DBABB48>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.2654984359507444, 'maximum_bias_connection_weight': 0.260348450124628, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC5D812708>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
16,"{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 3.512730785753364, 'maximum_neuron_connection_weight': 0.3348004160586192, 'maximum_bias_connection_weight': 0.5516139071597055, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC41EF1088>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_492, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.3975113514506261, 'maximum_bias_connection_weight': 0.5316264146736275, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DBFB959F88>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_247, 'population_size': 10, 'layers': 5, 'learning_step': 0.1841253851444839, 'maximum_neuron_connection_weight': 0.4521145880231471, 'maximum_bias_connection_weight': 0.9823478369466893, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC50313908>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.47003211006162393, 'maximum_bias_connection_weight': 0.390394128882965, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC5D829BC8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
17,"{'stopping_criterion': TIE_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 0.5254801751008301, 'maximum_neuron_connection_weight': 0.3980995658432971, 'maximum_bias_connection_weight': 0.2447652172261737, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC41EE1088>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_457, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.22552400715556975, 'maximum_bias_connection_weight': 0.2916743649405204, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DBFF9D2C08>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_340, 'population_size': 10, 'layers': 5, 'learning_step': 0.2930950424514621, 'maximum_neuron_connection_weight': 0.20784255916247682, 'maximum_bias_connection_weight': 0.8536683136301493, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC50522D88>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.11029438600150972, 'maximum_bias_connection_weight': 0.26315315762638125, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC5D84CF48>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
18,"{'stopping_criterion': TIE_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 2.798231677436116, 'maximum_neuron_connection_weight': 0.42925901769091923, 'maximum_bias_connection_weight': 0.5089289085745197, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC41F1E848>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_482, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.39450805125734545, 'maximum_bias_connection_weight': 0.6779142656302762, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC03EF3F48>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_339, 'population_size': 10, 'layers': 5, 'learning_step': 0.5194842689198252, 'maximum_neuron_connection_weight': 0.2748570644195433, 'maximum_bias_connection_weight': 0.3784396642987842, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC51FBD6C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.31979130296322134, 'maximum_bias_connection_weight': 0.13059382458535168, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC5D882D88>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
19,"{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 1.016140232157143, 'maximum_neuron_connection_weight': 0.492381948789957, 'maximum_bias_connection_weight': 0.7956804062964444, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC41F3E788>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_361, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.45472488190360494, 'maximum_bias_connection_weight': 0.19135978265318476, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC06A1CE88>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_167, 'population_size': 10, 'layers': 5, 'learning_step': 2.384432011438993, 'maximum_neuron_connection_weight': 0.48416593755054027, 'maximum_bias_connection_weight': 0.6375166612337574, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC520EE948>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.39779558666254566, 'maximum_bias_connection_weight': 0.2657330237417273, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC5D896708>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
20,"{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 2.5863392390962416, 'maximum_neuron_connection_weight': 0.28252563817012366, 'maximum_bias_connection_weight': 0.9698850203431018, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC41F47C08>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_433, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.35995004719753665, 'maximum_bias_connection_weight': 0.9127032051835666, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC06F7D7C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_292, 'population_size': 10, 'layers': 5, 'learning_step': 0.5432550352309067, 'maximum_neuron_connection_weight': 0.37904292206459445, 'maximum_bias_connection_weight': 0.5243765370188352, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC5331CD08>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.3910569194541279, 'maximum_bias_connection_weight': 0.45935837693039405, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC5D8C2F08>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
21,"{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 6.282145535292054, 'maximum_neuron_connection_weight': 0.18973722416722044, 'maximum_bias_connection_weight': 0.1850917999967988, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC41F84188>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_416, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.4261388431303944, 'maximum_bias_connection_weight': 0.8186152029499241, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC0A7C1A88>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_433, 'population_size': 10, 'layers': 5, 'learning_step': 5.007623952132851, 'maximum_neuron_connection_weight': 0.29993324398859933, 'maximum_bias_connection_weight': 0.2683935323985384, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC537E4C48>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.44610665190275267, 'maximum_bias_connection_weight': 0.5322543227363299, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC5D8E0608>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
22,"{'stopping_criterion': TIE_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 0.12525685141055312, 'maximum_neuron_connection_weight': 0.2633158787633856, 'maximum_bias_connection_weight': 0.4790392970274958, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC41FE32C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_329, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.3832634749530902, 'maximum_bias_connection_weight': 0.4169836528051696, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DBF2601C48>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_307, 'population_size': 10, 'layers': 5, 'learning_step': 3.830355089246601, 'maximum_neuron_connection_weight': 0.2727406679705332, 'maximum_bias_connection_weight': 0.5227862114071464, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC539CF688>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.213172398118678, 'maximum_bias_connection_weight': 0.45335946822854223, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC5D8F5208>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
23,"{'stopping_criterion': TIE_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 0.1925693339999979, 'maximum_neuron_connection_weight': 0.46858978292221, 'maximum_bias_connection_weight': 0.17284584779967338, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC421D3708>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_483, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.46161491025165713, 'maximum_bias_connection_weight': 0.22937129217831487, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC0D7E0988>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_340, 'population_size': 10, 'layers': 5, 'learning_step': 3.4438923023369763, 'maximum_neuron_connection_weight': 0.14429885930169198, 'maximum_bias_connection_weight': 0.8615497853206291, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC53A897C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.20284053245725447, 'maximum_bias_connection_weight': 0.3027097411473292, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC5D904D48>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
24,"{'stopping_criterion': TIE_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 0.06789942127796117, 'maximum_neuron_connection_weight': 0.4540976023783534, 'maximum_bias_connection_weight': 0.533297654689199, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC407B0A08>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_315, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.4889656939812026, 'maximum_bias_connection_weight': 0.15550695722810562, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC18861708>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_328, 'population_size': 10, 'layers': 5, 'learning_step': 0.2705547066440599, 'maximum_neuron_connection_weight': 0.13503804482562676, 'maximum_bias_connection_weight': 0.1304857695733573, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC56488848>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.3081121204019293, 'maximum_bias_connection_weight': 0.6008470009658927, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC5D928788>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
