,"SLM (BLS) + TIE, SLM (BLS) + EDV","SLM (BLS), SLM (BLS) + RST, SLM (BLS) + RWT"
0,0.014796855994300522,0.11291904178609093
1,2.770511051023474,3.5886877804390998
2,1.9704096265871889,0.44553077354224074
3,0.592859981367501,2.446419558882349
4,7.058697705997792,5.4359614305756185
5,6.540979744679839,7.41768924836708
6,0.04405657170728634,2.9981217229357116
7,8.305977790957076,1.9670533600476732
8,3.1866574363972062,6.213325715442474
9,6.106838460647857,2.0961632853172762
10,1.067331429722954,0.13601058454269122
11,0.6421489739528823,0.7820382486160414
12,4.308071468436109,0.35415900505164455
13,1.8559195438580587,0.40733519217553155
14,1.3181799125500258,0.15699963677245354
15,1.3061296226690815,1.2996379341515718
16,3.512730785753364,0.1841253851444839
17,0.5254801751008301,0.2930950424514621
18,2.798231677436116,0.5194842689198252
19,1.016140232157143,2.384432011438993
20,2.5863392390962416,0.5432550352309067
21,6.282145535292054,5.007623952132851
22,0.12525685141055312,3.830355089246601
23,0.1925693339999979,3.4438923023369763
24,0.06789942127796117,0.2705547066440599
25,5.238395638757269,0.46095161295022574
26,4.413558831717412,0.16150609222726514
27,9.16183313406905,1.0229754522745593
28,9.779879703144786,0.13520075145360524
29,2.441161230193889,1.07448206591786
