,MLP (ADAM),MLP (SGD)
0,908,115
1,1443,634
2,626,1418
3,285,1103
4,1244,989
5,1381,1243
6,897,953
7,1301,634
8,999,265
9,593,819
10,776,1384
11,1162,1119
12,84,1052
13,583,498
14,827,277
15,466,891
16,776,1430
17,957,1055
18,292,185
19,393,429
20,655,692
21,1293,121
22,423,725
23,830,807
24,366,802
25,414,330
26,784,164
27,841,189
28,1201,596
29,1299,1410
