,"SLM (BLS) + TIE, SLM (BLS) + EDV","SLM (OLS), SLM (OLS) + RST, SLM (OLS) + RWT","SLM (BLS), SLM (BLS) + RST, SLM (BLS) + RWT",SLM (OLS) + EDV
10,"{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 4.363310103366232, 'maximum_neuron_connection_weight': 0.4563856330402718, 'maximum_bias_connection_weight': 0.4805226751419187, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DD00AC0388>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_469, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.4680334275264252, 'maximum_bias_connection_weight': 0.17443900942711055, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DBD0D6CD48>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_377, 'population_size': 10, 'layers': 5, 'learning_step': 2.7218803824651867, 'maximum_neuron_connection_weight': 0.13201935808877607, 'maximum_bias_connection_weight': 0.2471990224093364, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC32B2F148>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.3252322908519554, 'maximum_bias_connection_weight': 0.7590995489269886, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC43288BC8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
11,"{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 1.725534083308382, 'maximum_neuron_connection_weight': 0.4451792289410811, 'maximum_bias_connection_weight': 0.6964482792837309, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DD00AC6348>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_371, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.48990664010413976, 'maximum_bias_connection_weight': 0.2529800423541069, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DBD11E33C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_460, 'population_size': 10, 'layers': 5, 'learning_step': 3.0567224719982438, 'maximum_neuron_connection_weight': 0.1947073650165957, 'maximum_bias_connection_weight': 0.41387055639701964, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC339B27C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.46287221567750825, 'maximum_bias_connection_weight': 0.8153517454481731, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC43296C48>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
12,"{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 7.929219362069931, 'maximum_neuron_connection_weight': 0.4662036205368484, 'maximum_bias_connection_weight': 0.7868403958708966, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DD00AD5588>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_257, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.4534821570244646, 'maximum_bias_connection_weight': 0.7983589108586046, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DBD150C5C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_258, 'population_size': 10, 'layers': 5, 'learning_step': 1.8957363725137597, 'maximum_neuron_connection_weight': 0.43249916691571355, 'maximum_bias_connection_weight': 0.5474385177013273, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC33DC0F88>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.4876404424526216, 'maximum_bias_connection_weight': 0.7664700063886224, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC432B7DC8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
13,"{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 2.643824919979575, 'maximum_neuron_connection_weight': 0.30763889984236537, 'maximum_bias_connection_weight': 0.7312991733755467, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DD00AE1748>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_495, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.3848966370180552, 'maximum_bias_connection_weight': 0.2897282607168614, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DBDD0E8648>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_499, 'population_size': 10, 'layers': 5, 'learning_step': 5.6923466883280165, 'maximum_neuron_connection_weight': 0.321448980386141, 'maximum_bias_connection_weight': 0.8102178825089804, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC340E7E88>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.4127141391788457, 'maximum_bias_connection_weight': 0.19554902277527475, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC432DDF08>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
14,"{'stopping_criterion': TIE_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 0.9269135329239989, 'maximum_neuron_connection_weight': 0.31447538182847, 'maximum_bias_connection_weight': 0.31790034811817885, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DD00AFCD08>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_261, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.44571092676461266, 'maximum_bias_connection_weight': 0.3026803683281118, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DBE5D8A208>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_266, 'population_size': 10, 'layers': 5, 'learning_step': 3.129894083758265, 'maximum_neuron_connection_weight': 0.22073459546972365, 'maximum_bias_connection_weight': 0.5702464304633441, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC341A7D88>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.25712781070750224, 'maximum_bias_connection_weight': 0.23979913872876987, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC432FC308>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
15,"{'stopping_criterion': TIE_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 0.9413445162051148, 'maximum_neuron_connection_weight': 0.27051572490329356, 'maximum_bias_connection_weight': 0.44634529338888085, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DD00B1E108>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_476, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.4400946542343853, 'maximum_bias_connection_weight': 0.19261549517149135, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DBF5209A48>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_230, 'population_size': 10, 'layers': 5, 'learning_step': 1.7017205564582534, 'maximum_neuron_connection_weight': 0.430478038307881, 'maximum_bias_connection_weight': 0.7741262902638093, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC345F09C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.14956308197827028, 'maximum_bias_connection_weight': 0.9035847700213921, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC4330CD88>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
16,"{'stopping_criterion': TIE_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 3.9562404858092406, 'maximum_neuron_connection_weight': 0.47951088402082154, 'maximum_bias_connection_weight': 0.1698165255659533, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DD00B42F08>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_187, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.47797825958481344, 'maximum_bias_connection_weight': 0.8955836540608254, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DBF546D648>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_246, 'population_size': 10, 'layers': 5, 'learning_step': 1.0680904312951252, 'maximum_neuron_connection_weight': 0.3452788528145807, 'maximum_bias_connection_weight': 0.9794074837853116, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC34FCA248>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.4721636664888932, 'maximum_bias_connection_weight': 0.44986541442779004, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC43322B08>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
17,"{'stopping_criterion': TIE_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 1.6223793373753472, 'maximum_neuron_connection_weight': 0.4303920403034035, 'maximum_bias_connection_weight': 0.7068193826084312, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DD00B604C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_210, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.49010307671549147, 'maximum_bias_connection_weight': 0.5134761954694583, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DBFA1715C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_192, 'population_size': 10, 'layers': 5, 'learning_step': 0.816497364817782, 'maximum_neuron_connection_weight': 0.47597265729738814, 'maximum_bias_connection_weight': 0.705392055823886, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC35298C08>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.436516711665659, 'maximum_bias_connection_weight': 0.20907623918926135, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC433521C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
18,"{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 2.5526968211656116, 'maximum_neuron_connection_weight': 0.338293814905426, 'maximum_bias_connection_weight': 0.22125750833442726, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DD00B77688>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_344, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.42117929866651516, 'maximum_bias_connection_weight': 0.28903354162709866, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DBFA566F88>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_462, 'population_size': 10, 'layers': 5, 'learning_step': 1.5739384749577001, 'maximum_neuron_connection_weight': 0.34251019011637696, 'maximum_bias_connection_weight': 0.23301986482852974, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC373E5D88>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.29161948970943696, 'maximum_bias_connection_weight': 0.6129104830044981, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC433693C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
19,"{'stopping_criterion': TIE_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 2.6445675896441765, 'maximum_neuron_connection_weight': 0.46077669403972177, 'maximum_bias_connection_weight': 0.17502780024667602, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DD00BA5888>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_393, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.4338248624846408, 'maximum_bias_connection_weight': 0.12729076432219208, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC02400C08>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_380, 'population_size': 10, 'layers': 5, 'learning_step': 0.4260257830575246, 'maximum_neuron_connection_weight': 0.26374485437240375, 'maximum_bias_connection_weight': 0.2680627305667214, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC3B10BA48>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.4328541966766555, 'maximum_bias_connection_weight': 0.48226376041009056, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC4338F588>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
20,"{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 6.17354161193118, 'maximum_neuron_connection_weight': 0.3848363225762389, 'maximum_bias_connection_weight': 0.8279442652228491, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DD00BB4AC8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_456, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.4991708379635176, 'maximum_bias_connection_weight': 0.9046190380306417, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC064A4D88>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_490, 'population_size': 10, 'layers': 5, 'learning_step': 0.2675080612563114, 'maximum_neuron_connection_weight': 0.44570225617833514, 'maximum_bias_connection_weight': 0.4060548664346726, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC3B38F688>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.11941736601432602, 'maximum_bias_connection_weight': 0.7515466776084564, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC433A1508>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
21,"{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 4.92463373749795, 'maximum_neuron_connection_weight': 0.24745903500025676, 'maximum_bias_connection_weight': 0.4779867578204955, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DD00BE7C88>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_456, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.4477591438744385, 'maximum_bias_connection_weight': 0.3008050476845667, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC0A7B3F48>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_252, 'population_size': 10, 'layers': 5, 'learning_step': 5.67059767277779, 'maximum_neuron_connection_weight': 0.17507081935413893, 'maximum_bias_connection_weight': 0.10424570089158171, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC3B69F388>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.2625492919574458, 'maximum_bias_connection_weight': 0.5493790976784634, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC433D1B88>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
22,"{'stopping_criterion': TIE_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 8.096540790491325, 'maximum_neuron_connection_weight': 0.3624995427475667, 'maximum_bias_connection_weight': 0.28482573580562803, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DD00C03F08>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_428, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.36231908539778324, 'maximum_bias_connection_weight': 0.21656085458588858, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC185574C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_338, 'population_size': 10, 'layers': 5, 'learning_step': 3.9222221273339373, 'maximum_neuron_connection_weight': 0.2724498710958302, 'maximum_bias_connection_weight': 0.7868864496923696, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC3B9BCE48>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.34787162095712876, 'maximum_bias_connection_weight': 0.37048093780453306, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC434086C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
23,"{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 3.007483828553515, 'maximum_neuron_connection_weight': 0.3026380958264725, 'maximum_bias_connection_weight': 0.8511713072732431, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DD00C2DDC8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_384, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.31033161988469593, 'maximum_bias_connection_weight': 0.5254218741953979, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC18A03C48>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_261, 'population_size': 10, 'layers': 5, 'learning_step': 1.7131632550587934, 'maximum_neuron_connection_weight': 0.30171369338464504, 'maximum_bias_connection_weight': 0.449448594238821, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC3C066988>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.3990824066031634, 'maximum_bias_connection_weight': 0.48707522689412774, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC4341FB08>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
24,"{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 2.3613847397750556, 'maximum_neuron_connection_weight': 0.4862027644036543, 'maximum_bias_connection_weight': 0.1466872962696813, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DD00C3EEC8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_348, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.44620216695724135, 'maximum_bias_connection_weight': 0.3021313951491459, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC1B441C08>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_339, 'population_size': 10, 'layers': 5, 'learning_step': 2.369356931154726, 'maximum_neuron_connection_weight': 0.37507949169112376, 'maximum_bias_connection_weight': 0.13004289964776117, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC3C7089C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.36975226784907067, 'maximum_bias_connection_weight': 0.7053317231326239, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC434306C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
