,MLP (ADAM),MLP (SGD)
0,2,3
1,2,1
2,3,3
3,2,1
4,5,2
5,4,5
6,1,4
7,4,2
8,1,1
9,4,1
10,2,4
11,1,1
12,1,1
13,1,1
14,1,1
15,4,2
16,4,1
17,3,1
18,2,2
19,2,2
20,1,1
21,4,2
22,3,2
23,1,1
24,2,2
25,2,1
26,4,2
27,3,5
28,2,4
29,1,3
