,"SLM (BLS) + TIE, SLM (BLS) + EDV","SLM (BLS), SLM (BLS) + RST, SLM (BLS) + RWT"
0,6.4516750844052035,1.5517844089714476
1,2.108023484033493,2.0288378231540376
2,1.9769704363975822,9.670588747557218
3,0.7545981181764913,0.12557455454182492
4,8.521723250327678,0.5257411206489662
5,4.002717021320128,2.905016044321033
6,0.8424952280148285,3.7035475724553764
7,6.147337524082959,0.5986851320189609
8,6.178398891436162,0.3852934769196158
9,1.5625641892545359,0.9568877760052307
10,4.363310103366232,2.7218803824651867
11,1.725534083308382,3.0567224719982438
12,7.929219362069931,1.8957363725137597
13,2.643824919979575,5.6923466883280165
14,0.9269135329239989,3.129894083758265
15,0.9413445162051148,1.7017205564582534
16,3.9562404858092406,1.0680904312951252
17,1.6223793373753472,0.816497364817782
18,2.5526968211656116,1.5739384749577001
19,2.6445675896441765,0.4260257830575246
20,6.17354161193118,0.2675080612563114
21,4.92463373749795,5.67059767277779
22,8.096540790491325,3.9222221273339373
23,3.007483828553515,1.7131632550587934
24,2.3613847397750556,2.369356931154726
25,0.11734687244273208,1.8363783468670443
26,0.2357352072053907,2.009863622489688
27,9.241028719600225,1.1870086920937046
28,8.664131077716203,0.13850390363389178
29,3.2259378160171166,0.6287299707712154
