,"SLM (BLS) + TIE, SLM (BLS) + EDV","SLM (BLS), SLM (BLS) + RST, SLM (BLS) + RWT"
0,9.491731389422064,2.56322284409891
1,5.50978432364397,3.2877321101281316
2,1.2164195645939913,0.4302693920420782
3,1.35553753705265,5.306831630357819
4,4.157453183683292,2.9316218762125508
5,5.3073135481261575,5.615851249988972
6,3.9329979046226216,3.6536427936699454
7,4.273234784890541,7.74114346916518
8,3.151155959890358,0.5721993475053951
9,2.0818885030618466,7.241466740182064
10,4.159853979276461,6.563068572426616
11,3.202108981035514,0.6474087368289042
12,4.1077241463950225,2.346230387413817
13,2.9548068233554368,0.40387152090905626
14,0.32730989706632485,2.5763566670474582
15,8.989446484692362,8.141320106088655
16,1.9640691546909887,1.5248085835502085
17,7.051866741339157,0.15464920665358545
18,5.141189918127589,0.8081054400437215
19,7.941490700398123,0.002970890622520823
20,5.980379787037705,7.891688612985483
21,4.629487367750228,5.445863058364648
22,9.23721839275627,9.563617988707131
23,3.328069592698314,4.331297892978638
24,0.2497330576903381,8.170558029705774
25,8.15390545418523,5.83136422488479
26,8.046185592298286,2.6680574547079856
27,2.7769329391515707,4.764804909719361
28,8.056109881766513,0.6113638881410036
29,5.705579965882606,9.441220357815835
