,MLP (ADAM),MLP (SGD)
0,116,229
1,53,300
2,103,286
3,242,71
4,129,195
5,255,340
6,368,54
7,132,282
8,342,246
9,327,229
10,94,335
11,117,79
12,354,113
13,327,279
14,285,232
15,84,285
16,115,127
17,214,98
18,331,205
19,254,273
20,330,133
21,93,304
22,371,229
23,206,115
24,315,261
25,244,203
26,110,196
27,76,198
28,288,241
29,264,160
