,MLP (ADAM),MLP (SGD)
0,8.732166372184683,3.9082430375220905
1,8.503449126046592,9.859730664135384
2,9.988564937642156,6.484566565767184
3,7.569453469549475,3.075676898008093
4,3.356268890643551,0.6543182404596118
5,8.234290856338676,6.950432696172218
6,0.15793998672656648,3.104049498745725
7,4.500199712157686,7.788423511988101
8,4.96103001231109,4.239327316273303
9,8.805325706592921,8.506895366946173
10,4.818596343358241,7.228369224655562
11,4.980904402404344,0.9115932146782381
12,6.627066574342933,9.41762871041531
13,6.704258508313092,2.7991973144727416
14,5.380890846739893,0.02303300027297089
15,3.5075471043716298,3.1172172441992303
16,5.316379906473379,9.320182115125302
17,6.069616329236174,0.13137053547803845
18,2.1015789566298535,0.15434658604041665
19,3.891159741793747,6.392009487466305
20,7.402029885707816,6.208293740199131
21,0.0943139124277451,0.7749302321831805
22,8.085325968998385,4.27942139472792
23,4.0239491513945715,9.94079756516707
24,8.357504030584375,5.686430734779475
25,8.093984957126896,5.419071979861387
26,0.1501681018366596,4.557441035381691
27,0.1774731869554055,5.04528104062264
28,3.700581748445273,0.1068708391179107
29,6.2579839631419265,0.0138634093718683
