,"SLM (BLS) + TIE, SLM (BLS) + EDV","SLM (OLS), SLM (OLS) + RST, SLM (OLS) + RWT","SLM (BLS), SLM (BLS) + RST, SLM (BLS) + RWT",SLM (OLS) + EDV
0,15,286,189,12
1,17,1703,2139,12
2,4,1855,374,6
3,16,443,542,16
4,15,349,233,6
5,2,405,418,14
6,4,1484,258,24
7,10,2364,523,2
8,137,486,241,4
9,19,783,80,19
10,21,497,2081,8
11,13,401,641,2
12,18,2410,82,8
13,3,261,78,10
14,18,1750,69,7
15,16,281,260,2
16,23,1577,421,8
17,14,2348,308,2
18,9,708,193,3
19,8,3983,236,7
20,31,722,1234,2
21,13,1105,207,4
22,10,487,214,4
23,49,1387,208,5
24,11,1015,113,5
25,15,860,366,5
26,14,1996,184,5
27,78,1338,134,2
28,36,112,259,8
29,17,1625,135,5
