,"SLM (BLS) + TIE, SLM (BLS) + EDV","SLM (OLS), SLM (OLS) + RST, SLM (OLS) + RWT","SLM (BLS), SLM (BLS) + RST, SLM (BLS) + RWT",SLM (OLS) + EDV
0,59,1913,2606,78
1,63,185912,203958,77
2,21,219243,8188,33
3,99,2922,18783,75
4,82,2260,4059,28
5,13,2810,8350,66
6,26,143219,4955,176
7,51,297285,16546,10
8,912,3179,3091,23
9,80,40742,533,111
10,85,3245,261030,46
11,76,2645,25881,13
12,71,370997,657,43
13,14,1705,690,48
14,74,192702,552,40
15,82,1961,5035,14
16,87,160784,11436,45
17,76,353288,6178,9
18,26,35623,2498,17
19,38,702381,3997,47
20,136,36525,95410,9
21,58,79875,1286,14
22,55,3331,2415,26
23,272,127168,3224,25
24,41,71331,1229,33
25,68,49290,9178,22
26,111,260372,2751,18
27,659,111475,1461,8
28,190,1178,3877,44
29,73,160407,894,28
