,MLP (ADAM),MLP (SGD)
0,1,1
1,1,2
2,4,4
3,3,2
4,1,1
5,4,5
6,2,2
7,3,5
8,5,2
9,4,3
10,2,2
11,5,1
12,1,4
13,4,5
14,3,1
15,2,2
16,4,5
17,3,4
18,4,1
19,1,2
20,4,5
21,3,1
22,5,1
23,1,5
24,5,2
25,1,4
26,4,5
27,4,4
28,4,1
29,1,4
