,"SLM (BLS) + TIE, SLM (BLS) + EDV","SLM (OLS), SLM (OLS) + RST, SLM (OLS) + RWT","SLM (BLS), SLM (BLS) + RST, SLM (BLS) + RWT",SLM (OLS) + EDV
0,"{'stopping_criterion': TIE_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 2.0491154977440615, 'maximum_neuron_connection_weight': 0.4869779619678055, 'maximum_bias_connection_weight': 0.5073983773608604, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC6F99CD88>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_451, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.12995003409776384, 'maximum_bias_connection_weight': 0.9645412805683758, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DB90807408>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_148, 'population_size': 10, 'layers': 5, 'learning_step': 3.785769695263668, 'maximum_neuron_connection_weight': 0.22025276253045828, 'maximum_bias_connection_weight': 0.6897440943433156, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC80877588>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.18641639373841024, 'maximum_bias_connection_weight': 0.9248134659631599, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DCC062D8C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
1,"{'stopping_criterion': TIE_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 1.6341736897623906, 'maximum_neuron_connection_weight': 0.17933299387309584, 'maximum_bias_connection_weight': 0.8178538477879806, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC6F9F3888>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_430, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.3144708060301027, 'maximum_bias_connection_weight': 0.24956608031307462, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DB9C2DE048>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_467, 'population_size': 10, 'layers': 5, 'learning_step': 1.1909973470729072, 'maximum_neuron_connection_weight': 0.3338775006250328, 'maximum_bias_connection_weight': 0.9486963099011259, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC82FB3C48>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.29725349113334937, 'maximum_bias_connection_weight': 0.9727779809409667, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DCC0698208>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
2,"{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 1.307501122995583, 'maximum_neuron_connection_weight': 0.44332477912166945, 'maximum_bias_connection_weight': 0.9681961487855668, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC6FA36F88>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_339, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.11869890822553396, 'maximum_bias_connection_weight': 0.8680964642559942, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DBB3B15448>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_377, 'population_size': 10, 'layers': 5, 'learning_step': 0.14729017310846704, 'maximum_neuron_connection_weight': 0.16379240531666212, 'maximum_bias_connection_weight': 0.5556204002319713, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC89CDEAC8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.25401363876161365, 'maximum_bias_connection_weight': 0.4797044857981585, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DCC0703648>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
3,"{'stopping_criterion': TIE_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 7.6231033356866424, 'maximum_neuron_connection_weight': 0.2969033792417511, 'maximum_bias_connection_weight': 0.45862173322302235, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC6FAA0788>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_287, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.446095072176257, 'maximum_bias_connection_weight': 0.15263318963079997, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DBB9D55448>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_328, 'population_size': 10, 'layers': 5, 'learning_step': 1.1648888691542194, 'maximum_neuron_connection_weight': 0.28140549315167745, 'maximum_bias_connection_weight': 0.8654796070261204, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC8AE8B3C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.11410987890769242, 'maximum_bias_connection_weight': 0.9786719367378087, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DCC075ED48>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
4,"{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 0.6749693883458032, 'maximum_neuron_connection_weight': 0.3807332737379847, 'maximum_bias_connection_weight': 0.20777096952427826, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DB9EE82108>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_291, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.26794783242189746, 'maximum_bias_connection_weight': 0.7099495848018278, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DBBDFA5348>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_306, 'population_size': 10, 'layers': 5, 'learning_step': 1.2210940052291053, 'maximum_neuron_connection_weight': 0.4438148196649162, 'maximum_bias_connection_weight': 0.9068950879964893, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC8B94D2C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.30646156264425706, 'maximum_bias_connection_weight': 0.32782239128684787, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DCC07B8908>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
5,"{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 8.894765352892295, 'maximum_neuron_connection_weight': 0.3821181593779094, 'maximum_bias_connection_weight': 0.4076040059189632, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC6F8EAAC8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_416, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.3020847811583377, 'maximum_bias_connection_weight': 0.13183464263112024, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DBC335BC08>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_401, 'population_size': 10, 'layers': 5, 'learning_step': 4.142798224916757, 'maximum_neuron_connection_weight': 0.2199334341289478, 'maximum_bias_connection_weight': 0.929743765744599, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC8BA6B708>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.4110042621680918, 'maximum_bias_connection_weight': 0.8784845184660924, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DCC0814808>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
6,"{'stopping_criterion': TIE_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 0.11678010315947333, 'maximum_neuron_connection_weight': 0.27648935248406153, 'maximum_bias_connection_weight': 0.2693886879981411, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC6F5A73C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_479, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.23957963601103935, 'maximum_bias_connection_weight': 0.9200572761345911, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DBC9C5CD08>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_414, 'population_size': 10, 'layers': 5, 'learning_step': 1.0126991563981198, 'maximum_neuron_connection_weight': 0.1962131331540159, 'maximum_bias_connection_weight': 0.14645507928898147, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC8C863F88>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.2744113359739364, 'maximum_bias_connection_weight': 0.29311117656658997, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DCC0894208>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
7,"{'stopping_criterion': TIE_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 1.1966033336553794, 'maximum_neuron_connection_weight': 0.4657897122621908, 'maximum_bias_connection_weight': 0.6321320934520984, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC6F68A0C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_241, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.38389096703244097, 'maximum_bias_connection_weight': 0.5704489775646067, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DB9ABAE208>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_405, 'population_size': 10, 'layers': 5, 'learning_step': 4.300550864459002, 'maximum_neuron_connection_weight': 0.2787466043333513, 'maximum_bias_connection_weight': 0.6735775185295724, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC8CB6E348>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.35369777180795015, 'maximum_bias_connection_weight': 0.6171782052261383, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DCC093B948>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
8,"{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 4.162729388983895, 'maximum_neuron_connection_weight': 0.21696265113832203, 'maximum_bias_connection_weight': 0.7841297662233272, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC6F6CA608>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_440, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.3357120034322094, 'maximum_bias_connection_weight': 0.30161642722774407, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DBDCD8D6C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_374, 'population_size': 10, 'layers': 5, 'learning_step': 0.1013995914337486, 'maximum_neuron_connection_weight': 0.3978360124303152, 'maximum_bias_connection_weight': 0.4962482551588814, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC9105CE08>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.10070274503305102, 'maximum_bias_connection_weight': 0.6281155899097717, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DCC0996848>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
9,"{'stopping_criterion': TIE_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 0.013808481598843625, 'maximum_neuron_connection_weight': 0.3014640362577093, 'maximum_bias_connection_weight': 0.21108716413743758, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DB80E4C748>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_431, 'population_size': 10, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.12908220282821437, 'maximum_bias_connection_weight': 0.20331181005297985, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DBE8F1EB08>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': MaxGen_370, 'population_size': 10, 'layers': 5, 'learning_step': 0.527820885893566, 'maximum_neuron_connection_weight': 0.10535475402747485, 'maximum_bias_connection_weight': 0.7241334977579255, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DC0FEE51C8>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}","{'stopping_criterion': EDV_threshold_0.25, 'population_size': 100, 'layers': 5, 'learning_step': 'optimized', 'maximum_neuron_connection_weight': 0.21070913239438568, 'maximum_bias_connection_weight': 0.34995045241199363, 'mutation_operator': <algorithms.semantic_learning_machine.mutation_operator.Mutation4 object at 0x000001DCC0A4F048>, 'random_sampling_technique': False, 'random_weighting_technique': False, 'protected_ols': False, 'bootstrap_ols': False, 'store_ls_history': True}"
