,MLP (ADAM),MLP (SGD)
0,0.6282608695652174,0.9717391304347827
1,0.4369565217391304,0.5652173913043478
2,0.8217391304347826,0.6130434782608696
3,0.5,0.5652173913043478
4,0.6086956521739131,0.43478260869565216
5,0.5652173913043478,0.5652173913043478
6,0.5565217391304348,0.5652173913043478
7,0.6869565217391305,0.5652173913043478
8,0.6,0.5652173913043478
9,0.6369565217391304,0.43478260869565216
10,0.6391304347826087,0.5652173913043478
11,0.5630434782608695,0.43478260869565216
12,0.7456521739130435,0.5304347826086957
13,0.7282608695652174,0.4369565217391304
14,0.43478260869565216,0.5652173913043478
15,0.508695652173913,0.5652173913043478
16,0.7043478260869566,0.43478260869565216
17,0.5869565217391305,0.5652173913043478
18,0.45652173913043476,0.5652173913043478
19,0.5130434782608696,0.5652173913043478
20,0.6304347826086957,0.45652173913043476
21,0.5695652173913044,0.5652173913043478
22,0.5652173913043478,0.5760869565217391
23,0.5304347826086957,0.5652173913043478
24,0.7543478260869565,0.691304347826087
25,0.43478260869565216,0.5652173913043478
26,0.7043478260869566,0.5652173913043478
27,0.43817787418655096,0.5639913232104121
28,0.6572668112798264,0.6616052060737527
29,0.4653679653679654,1.0
