,MLP (ADAM),MLP (SGD)
0,0.6,0.9782608695652173
1,0.7152173913043478,0.5652173913043478
2,0.7130434782608696,0.6652173913043478
3,0.6304347826086957,0.5652173913043478
4,0.7434782608695653,0.5652173913043478
5,0.5652173913043478,0.5652173913043478
6,0.6021739130434782,0.5652173913043478
7,0.6978260869565217,0.567391304347826
8,0.5891304347826087,0.5695652173913044
9,0.6347826086956522,0.5956521739130435
10,0.7326086956521739,0.5652173913043478
11,0.5630434782608695,0.5521739130434782
12,0.6065217391304347,0.682608695652174
13,0.691304347826087,0.5347826086956522
14,0.6347826086956522,0.5652173913043478
15,0.6282608695652174,0.5739130434782609
16,0.6456521739130434,0.5652173913043478
17,0.6021739130434782,0.5652173913043478
18,0.6673913043478261,0.5652173913043478
19,0.5456521739130434,0.5652173913043478
20,0.5739130434782609,0.5717391304347825
21,0.5847826086956522,0.5652173913043478
22,0.6065217391304347,0.5652173913043478
23,0.6413043478260869,0.5652173913043478
24,0.673913043478261,0.6413043478260869
25,0.6282608695652174,0.5956521739130435
26,0.782608695652174,0.5652173913043478
27,0.6983625070581592,0.5639939770374554
28,0.6030114812723508,0.8460568417090156
29,0.7596139430284858,1.0
