,"SLM (BLS) + TIE, SLM (BLS) + EDV","SLM (OLS), SLM (OLS) + RST, SLM (OLS) + RWT","SLM (BLS), SLM (BLS) + RST, SLM (BLS) + RWT",SLM (OLS) + EDV
0,0.6239130434782609,0.9217391304347826,0.708695652173913,0.7456521739130435
1,0.5956521739130435,1.0,0.7282608695652173,0.7956521739130435
2,0.6717391304347826,0.9456521739130435,0.8760869565217391,0.8543478260869566
3,0.6434782608695653,0.9978260869565218,0.7021739130434783,0.7695652173913043
4,0.6391304347826087,0.9673913043478262,0.7173913043478262,0.7760869565217391
5,0.6521739130434783,0.9891304347826086,0.7326086956521739,0.717391304347826
6,0.717391304347826,1.0,0.8043478260869565,0.9934782608695651
7,0.5826086956521739,0.9695652173913043,0.7391304347826086,0.7630434782608695
8,0.6347826086956522,1.0,0.9173913043478261,0.8413043478260869
9,0.9478260869565218,0.9782608695652174,0.8826086956521739,0.8565217391304347
10,0.567391304347826,1.0,0.8065217391304348,0.791304347826087
11,0.6086956521739131,0.9847826086956522,0.8695652173913043,0.8195652173913044
12,0.5978260869565217,1.0,0.8717391304347826,0.8695652173913043
13,0.6021739130434782,0.9891304347826086,0.8891304347826087,0.8065217391304348
14,0.6456521739130434,0.9891304347826086,0.8108695652173914,0.8021739130434782
15,0.6847826086956521,0.9934782608695653,0.7391304347826086,0.95
16,0.6391304347826087,0.9978260869565218,0.7804347826086957,0.8413043478260869
17,0.5717391304347825,0.9978260869565218,0.758695652173913,0.758695652173913
18,0.5869565217391304,0.958695652173913,0.7891304347826087,0.8282608695652174
19,0.8,0.9934782608695653,0.7260869565217392,0.8043478260869565
20,0.6173913043478261,0.9826086956521739,0.7760869565217392,0.8652173913043478
21,0.741304347826087,0.9847826086956522,0.7630434782608696,0.7673913043478261
22,0.5934782608695652,0.991304347826087,0.7326086956521739,0.6543478260869565
23,0.6086956521739131,0.991304347826087,0.8195652173913044,0.8391304347826087
24,0.6630434782608696,0.9695652173913043,0.7869565217391304,0.8478260869565217
25,0.5782608695652174,0.9260869565217391,0.8282608695652174,0.7913043478260869
26,0.7065217391304348,0.9152173913043478,0.7978260869565217,0.75
27,0.626764539808018,0.9848484848484849,0.7569828722002635,0.8528138528138528
28,0.7226896292113684,0.9935064935064934,0.9869847543760587,0.7826086956521738
29,0.6736506746626687,0.984876311844078,0.7961581709145427,0.8100074962518741
