,"SLM (BLS) + TIE, SLM (BLS) + EDV","SLM (OLS), SLM (OLS) + RST, SLM (OLS) + RWT","SLM (BLS), SLM (BLS) + RST, SLM (BLS) + RWT",SLM (OLS) + EDV
0,0.6987041036717062,0.9330453563714903,0.8304535637149028,0.724622030237581
1,0.6393088552915767,0.927645788336933,0.9136069114470843,0.7192224622030238
2,0.652267818574514,0.9190064794816415,0.8833693304535637,0.7462203023758099
3,0.8714902807775378,0.9211663066954644,0.8779697624190065,0.8412526997840173
4,0.6393088552915767,0.9222462203023758,0.8401727861771058,0.8498920086393088
5,0.8768898488120951,0.9362850971922246,0.8920086393088553,0.847732181425486
6,0.6393088552915767,0.9233261339092873,0.908207343412527,0.8272138228941684
7,0.8056155507559395,0.9200863930885529,0.8801295896328294,0.9103671706263499
8,0.6393088552915767,0.9395248380129589,0.6393088552915767,0.765658747300216
9,0.6393088552915767,0.9427645788336934,0.9168466522678186,0.7937365010799136
10,0.6565874730021598,0.9341252699784017,0.7473002159827213,0.7181425485961123
11,0.6393088552915767,0.9319654427645788,0.8736501079913607,0.8552915766738661
12,0.6393088552915767,0.8682505399568035,0.8412526997840173,0.7451403887688985
13,0.6957928802588996,0.9309600862998921,0.8673139158576052,0.837108953613808
14,0.8554476806903991,0.9309600862998921,0.9083063646170443,0.6785329018338727
15,0.9158576051779935,0.9093851132686084,0.727076591154261,0.7044228694714132
16,0.8480603448275862,0.9353448275862069,0.8803879310344828,0.8265086206896551
17,0.6681034482758621,0.9396551724137931,0.8566810344827587,0.6950431034482759
18,0.8211206896551724,0.9094827586206896,0.875,0.6648706896551724
19,0.6390086206896551,0.9148706896551724,0.8760775862068966,0.875
20,0.8545258620689655,0.9267241379310345,0.8717672413793104,0.8426724137931034
21,0.6390086206896551,0.9375,0.875,0.8114224137931034
22,0.6390086206896551,0.9299568965517241,0.8739224137931034,0.8157327586206896
23,0.6357758620689655,0.927801724137931,0.8125,0.8017241379310345
24,0.84375,0.9364224137931034,0.7855603448275862,0.875
25,0.646551724137931,0.9396551724137931,0.8351293103448276,0.6756465517241379
26,0.6390086206896551,0.9310344827586207,0.8900862068965517,0.7672413793103449
27,0.7575431034482759,0.9105603448275862,0.9084051724137931,0.7015086206896551
28,0.6390086206896551,0.9256465517241379,0.8900862068965517,0.7241379310344828
29,0.6390086206896551,0.896551724137931,0.8793103448275862,0.6390086206896551
