,"SLM (BLS) + TIE, SLM (BLS) + EDV","SLM (BLS), SLM (BLS) + RST, SLM (BLS) + RWT"
0,0.4868534976569451,0.5760879551459656
1,4.881592919882474,0.2286297266650084
2,4.354474101988637,1.2453911374912363
3,0.4670915079163604,0.6762447950358089
4,5.411902809485567,4.695597163116183
5,0.06050524336241119,0.3942429931739704
6,2.2023817650157755,0.3308827630195665
7,0.1697596781371453,3.9225728364941723
8,8.392324562439082,1.4636027516697825
9,1.6010552484604341,0.18271061871053917
10,5.7574411836021335,1.1013043119890213
11,0.8385799851264627,0.8662555218478766
12,0.36761808550060365,1.9376350156007136
13,1.0137965810423293,1.5089234414692874
14,0.46617426013114033,2.6579639208572137
15,0.8906781015631207,1.6381719625589573
16,3.59249360011723,0.9456516125010004
17,5.543263606733163,5.258981105231016
18,0.17722589664647592,0.7320865220548939
19,0.029957406053292186,0.42654910587999395
20,0.4510792349007693,1.0578461281381835
21,3.2187409064384664,1.0455257309766426
22,7.167140410242005,1.266754324777324
23,7.551039219633763,1.9517987173997364
24,0.7022187904009125,7.166469341428842
25,0.6886875967443223,1.2361580437599111
26,4.509701101502237,0.01791355480137878
27,0.2718678481466484,0.17302203514782685
28,4.988787263817544,0.04783733964561128
29,2.01057318050466,0.43832473902537394
