,"SLM (FLS), SLM (FLS) + RST, SLM (FLS) + RWT","SLM (OLS), SLM (OLS) + RST, SLM (OLS) + RWT","SLM (FLS) + TIE, SLM (FLS) + EDV",SLM (OLS) + EDV
0,0.9754053244690035,0.9333057865609881,0.9829962456834691,0.978523818345081
1,0.9665235442188664,0.9911025867414652,0.9840471992780397,0.9514934434153267
2,0.9935781196343015,0.9360346020750865,0.9818023762517897,0.9523148791693222
3,0.9683778291247728,0.9752469476006947,0.939142029259941,0.9585819861502459
4,0.9644765960945167,0.9715608588390849,0.9795108663756625,0.9652630537520043
5,0.9400196595734873,0.8506777541992626,0.9779084041108455,0.952653199051615
6,0.9280833365038546,0.9428107192645538,0.9804498539746924,0.9533676507333951
7,0.9657598478655709,0.8824177415181964,0.8035385689615816,0.9680537610895431
8,0.9903876029650158,0.9686932906208789,0.9549593704588452,0.9755913121845893
9,0.970565531469706,0.9623592101359207,0.998917590814656,0.9410253852839149
10,0.9795734732284166,0.9715360696416885,0.9806805577244697,0.9772815207938005
11,0.9903386040939367,0.932238830927019,0.9693625406501477,0.9554213171465816
12,0.9649638188337724,0.9563956057270575,0.7687267390257927,0.9531294817979244
13,0.872731875872876,0.9641221743369185,0.8756275542290884,0.9505684172920009
14,0.8846097814499907,0.8722887751974646,0.9629716313012205,0.96075223620982
15,0.9685111257956359,0.9233306760497039,0.9671745638495551,0.9540471023812684
16,0.8653111586338759,0.9553669326998834,0.9882823303280955,0.9739763931941293
17,0.9733491188066951,0.9615381365993945,0.8967915645162138,0.9800977960383886
18,0.9085026230329373,0.9844283704817315,0.9415447039267498,0.923444778053049
19,0.9974532628948781,0.9727999756545683,0.9533438213008602,0.958016999908981
20,0.975481015839721,0.962401889247889,0.8566016993600049,0.9630065594071645
21,0.9588025235073235,0.9557825486019942,0.8531763074440475,0.9670511586964362
22,0.9904470535279888,0.9704295851274853,0.980588730859798,0.9729865797744738
23,0.9786606414520392,0.9380239419250191,0.9510561228495433,0.9356125343294219
24,0.9808667493439175,0.8747169168320648,0.9651116077593196,0.9780777356100564
25,0.934267875207626,0.9889998181985292,0.9842785142247544,0.9261867471510182
26,0.9708337166904979,0.9523584814605118,0.9057465834498037,0.9370166321018353
27,0.8915368426105479,0.941559402730928,0.9735735227258876,0.9559335009215149
28,0.9577670257530618,0.9329128280585149,0.9623480333853784,0.9655389316819533
29,0.9614338053706808,0.8363839464745082,0.7254772247308101,0.9593602176912349
