,MLP (LBFGS),MLP (ADAM),MLP (SGD)
0,0.7341970803744067,0.7396512523989731,0.7327990166434106
1,0.7310718387789269,0.7507421957029942,0.7301273284540691
2,0.7317601297597552,0.749162585415866,0.653707176580792
3,0.7271126013129076,0.7416549506946569,0.7474821495579134
4,0.7298886398063615,0.7321922251317731,0.6212217359781801
5,0.7275980093560298,0.892648677986941,0.7267552350630924
6,0.7225097838302043,0.7298478996997783,0.7197510290233481
7,0.7289396748239607,0.724948623083229,0.7257497962522987
8,0.7261235095327971,0.7557036869342667,0.7261278436824692
9,0.7321205936447112,0.7366202308716282,0.7314013319568673
10,0.7243042989340139,0.8117445893692571,0.721936179006538
11,0.7330681271542382,0.8194470469096288,0.6195731766851433
12,0.7280899789348543,0.7573915741628613,0.6914708752348669
13,0.7349751048631364,0.7353224828258913,0.7347796108317423
14,0.6805176290025668,0.7885288173432364,0.7323235728686749
15,0.6788573875232243,0.9628392180439745,0.7058497346159892
16,0.7160174737533235,0.7155863591936353,0.69921657846997
17,0.7326273684340127,0.7441937834189951,0.7338688406789533
18,0.7232597048384165,0.7731324932746414,0.6912736076937139
19,0.7350967906433614,0.7318587383958818,0.7352788173565102
20,0.7317723459471027,0.7386824868387416,0.7371342810223697
21,0.7373739942026298,0.6737955536645116,0.735849948136685
22,0.7378830170345378,0.7457907404837947,0.7369555757848464
23,0.7143461542733739,0.7183565257540249,0.7143437741187606
24,0.7273833348309345,0.7302255411156905,0.7256217741128155
25,0.7349712354432015,0.705947190058116,0.7361762763120617
26,0.7283160553179169,0.7354874140435556,0.729418459994641
27,0.7262365373487981,0.7255812673530991,0.7252209967020594
28,0.7202313927884713,0.7114518528896964,0.7202314955213578
29,0.7309352508793646,0.7374605217430736,0.7308177655705884
