,"SLM (FLS), SLM (FLS) + RST, SLM (FLS) + RWT","SLM (OLS), SLM (OLS) + RST, SLM (OLS) + RWT","SLM (FLS) + TIE, SLM (FLS) + EDV",SLM (OLS) + EDV
0,5,3,4,5
1,5,4,2,4
2,4,5,3,4
3,3,4,1,4
4,2,5,5,4
5,2,2,5,4
6,5,5,2,4
7,4,4,3,4
8,5,4,3,5
9,2,5,4,4
10,4,4,2,5
11,5,2,3,4
12,3,2,4,4
13,4,3,2,4
14,2,5,3,3
15,3,5,3,3
16,1,3,5,5
17,5,5,1,5
18,4,5,1,3
19,5,5,3,4
20,2,5,1,4
21,5,3,4,4
22,5,2,4,5
23,3,4,2,3
24,4,3,5,5
25,1,5,4,3
26,3,3,1,3
27,1,5,2,5
28,3,4,3,5
29,5,4,1,3
