,MLP (LBFGS),MLP (ADAM),MLP (SGD)
0,2.427374194140176,1.9554697977907765,0.0
1,0.0,0.0,0.0
2,3.233251911202043,4.091174850081639,0.0
3,0.34249381699612236,0.7851274987026959,1.9562611263292227
4,0.0,0.0,1.885054545527072
5,1.6358185074156966,4.239847433214916,4.185919926660887
6,1.147741737638303,0.0,0.4561538839143765
7,1.2823026817734628,0.0,0.0
8,2.4588981282129043,0.0,0.0
9,3.11556452194146,3.619595912089166,0.1512852294079248
10,3.5470638874658973,0.0,0.0
11,0.0,0.0,4.917061169259398
12,0.0,0.0,0.0
13,2.261330286971438,0.0,0.0
14,0.0,0.0,0.0
15,0.0,4.946857347721584,0.0
16,3.904973103744232,0.0,0.331595036051748
17,2.5457842565614293,0.6546728897970083,1.9839109661536647
18,0.0,4.169455382716575,4.00530464869565
19,2.945670259768233,3.9406182888541683,0.0
20,4.460791928445523,0.0,0.0
21,0.0,3.204287422004827,0.0
22,0.0,0.0,0.0
23,3.875267668583169,4.956854855703816,0.0
24,0.19396320096783273,0.0,1.1029909796600565
25,1.7988510365626804,2.537839309253767,1.7515457783227095
26,4.95223717271453,1.5325735543935706,2.6948463156962683
27,0.0,2.8076077597797995,0.0
28,1.8194959330161142,0.0,0.0
29,3.72155234238928,0.6742540498015341,1.6800866800921435
