,MLP (LBFGS),MLP (ADAM),MLP (SGD)
0,475,330,569
1,707,268,626
2,455,156,521
3,506,340,454
4,360,92,257
5,344,306,281
6,173,359,276
7,363,266,411
8,475,496,507
9,540,63,230
10,273,284,242
11,567,328,255
12,784,303,194
13,392,138,235
14,375,516,340
15,156,403,78
16,276,581,193
17,451,400,327
18,556,146,263
19,352,176,299
20,253,584,92
21,311,132,353
22,374,113,417
23,670,408,283
24,415,418,236
25,311,10,599
26,398,276,355
27,747,285,347
28,495,191,223
29,373,329,561
