,"SLM (FLS), SLM (FLS) + RST, SLM (FLS) + RWT","SLM (OLS), SLM (OLS) + RST, SLM (OLS) + RWT"
0,0.8502215502527352,0.9852139894656082
1,0.9867885448374362,0.20830621960115392
2,0.5068791783328169,0.8233604485459186
3,0.743531162849596,0.36372505909044195
4,0.8224297345366722,0.0
5,0.09715582471108869,0.0
6,0.6784776981913903,0.0
