,MLP (LBFGS),MLP (ADAM),MLP (SGD)
0,0.7341877729826627,0.7391520141728949,0.7305542115252328
1,0.731618255509177,0.7701861028239919,0.728717248235035
2,0.7324381102565318,4.632526962074428,0.6676691093026281
3,0.7300018948334924,0.7329641358572274,0.7382256708601161
4,0.7302480822522105,0.767921822938588,0.6173261846211479
5,0.7277269840679067,0.9400104859617242,0.7252849856616859
6,0.7232327707368095,0.7498941255138183,0.7300618186011626
7,0.7304156036097903,0.7249306183280528,0.7259622551815637
8,0.7263742700929876,0.724933191790515,0.7280253616755026
9,0.7329315976701261,0.7933769104414853,0.7320331704323771
10,0.7247292474213778,0.7223827666130708,0.7300052048702659
11,0.7326635722568668,0.7291884541710829,0.6540784808905749
12,0.7284859771650106,0.8095696431096076,0.6622302959036096
13,0.7355075829287611,0.7330580157689067,0.8032196413081957
14,0.692391114550077,0.749371920219293,0.782559832891234
15,0.6798550728797436,1.2772265124808018,0.7321719976383456
16,0.7159453774280284,0.7166290748268084,0.7139731022121563
17,0.7330951524051775,0.7354094225344446,0.8033475248296293
18,0.7244949088143191,0.8237497389723446,0.7289414368537414
19,0.7360413632108931,0.7454381786372534,0.7356730328433376
20,0.7325024587621336,0.7321501245738027,0.9959311211349631
21,0.736574080674614,0.6961216483503178,0.736657348812123
22,0.7378063785943296,0.8852007336193813,0.7384372909327173
23,0.7138349625052436,0.753019604254499,0.711620949368776
24,0.728711574061893,0.7291450240384095,0.7535162699289666
25,0.7351205786623386,0.6680360544738598,0.738258442454448
26,0.7279141123951636,0.726965911301672,0.7331343201790339
27,0.7269563474849171,0.75884382010968,0.7314836128788387
28,0.7203094057327459,0.720823231149431,0.720722643525755
29,0.7308649424584422,7.232330233269951,0.7315322830070087
