,"SLM (BLS) + TIE, SLM (BLS) + EDV","SLM (BLS), SLM (BLS) + RST, SLM (BLS) + RWT"
0,6.025848421335308,4.151005639498283
1,4.836185625288613,5.242768031131905
2,3.2163645356115143,3.4158216637081846
3,7.570213419106339,8.959289969416883
4,6.410072414155282,2.3401754327106055
5,4.7272662023798375,3.682022764973173
6,2.561238500448964,3.0600815771654677
7,3.137844108023811,9.905076352993522
8,2.1073921995380824,4.502950450696782
9,2.1000159179247087,0.4048966692650153
10,8.41921107602496,8.806619312012838
11,6.570335229352836,5.796851785020404
12,6.241775061774734,2.9058713969370986
13,2.0364159389851992,4.983427815441969
14,1.6501009292500974,1.626717088144291
15,6.7799269518412,5.1713229695046135
16,9.564278594727616,3.7778138103413665
17,2.4812361166370382,9.816211196127936
18,8.75354968639328,8.239830247405886
19,0.028589614579799555,2.8040847037576646
20,7.80860987526147,6.603805626278689
21,1.7152398307386267,7.445299627936642
22,8.87229882003321,5.841610226992236
23,6.291888124633325,2.8153425437709774
24,6.508669575427507,3.7895217696852503
25,0.7309173590037511,5.322848011812345
26,7.643304121823816,0.6531893685033948
27,8.247682842064817,3.165259404747556
28,5.2174119763393,6.334554634897091
29,1.0980838130488295,8.833207161060054
