,MLP (ADAM),MLP (SGD)
0,275,482
1,419,116
2,414,223
3,278,74
4,486,174
5,61,424
6,173,195
7,396,298
8,304,274
9,217,191
10,86,124
11,242,181
12,157,182
13,446,24
14,464,98
15,6,262
16,43,499
17,311,160
18,69,177
19,100,116
20,275,240
21,398,198
22,362,450
23,416,131
24,6,339
25,494,314
26,492,319
27,371,329
28,37,225
29,89,16
