,MLP (ADAM),MLP (SGD)
0,79,131
1,54,74
2,229,245
3,120,48
4,331,168
5,192,277
6,442,125
7,9,140
8,149,243
9,249,272
10,388,457
11,454,216
12,113,438
13,481,158
14,85,308
15,176,165
16,198,161
17,140,198
18,20,130
19,254,351
20,252,71
21,28,287
22,350,175
23,91,326
24,228,5
25,301,68
26,317,119
27,226,118
28,160,376
29,90,214
