,MLP (ADAM),MLP (SGD)
0,0.6997929606625258,0.6997929606625258
1,0.6997929606625258,0.6997929606625258
2,0.6997929606625258,0.6997929606625258
3,0.6997929606625258,0.6997929606625258
4,0.6997929606625258,0.6997929606625258
5,0.6997929606625258,0.6997929606625258
6,0.6997929606625258,0.6997929606625258
7,0.6997929606625258,0.6997929606625258
8,0.6987577639751553,0.6997929606625258
9,0.6997929606625258,0.6997929606625258
10,0.7001030919015109,0.7001030919015109
11,0.7001030919015109,0.7001030919015109
12,0.7001030919015109,0.7001030919015109
13,0.7001030919015109,0.7001030919015109
14,0.7001030919015109,0.7001030919015109
15,0.7001030919015109,0.7001030919015109
16,0.7001030919015109,0.7001030919015109
17,0.7001030919015109,0.7001030919015109
18,0.7001030919015109,0.7001030919015109
19,0.7001030919015109,0.7001030919015109
20,0.7001030919015109,0.7001030919015109
21,0.7001030919015109,0.7001030919015109
22,0.7001030919015109,0.7001030919015109
23,0.7001030919015109,0.7001030919015109
24,0.7001030919015109,0.7001030919015109
25,0.7001030919015109,0.7001030919015109
26,0.7001030919015109,0.7001030919015109
27,0.7001030919015109,0.7001030919015109
28,0.7001030919015109,0.7001030919015109
29,0.7001030919015109,0.7001030919015109
