,"SLM (FLS), SLM (FLS) + RST, SLM (FLS) + RWT","SLM (OLS), SLM (OLS) + RST, SLM (OLS) + RWT","SLM (FLS) + TIE, SLM (FLS) + EDV",SLM (OLS) + EDV
0,1.0038557134079227,1.0074533755534196,0.9837429327695021,0.9789125439324099
1,0.9582464234266587,0.9820129898336615,0.9587591266360223,0.9625896871650713
2,0.9808077281127389,0.9800489730575839,0.9778594746394047,0.9663497655659693
3,0.9623413137937558,0.8927267908913548,0.9511682777782383,0.925173983501297
4,0.9692599845588724,0.9743364926599808,0.9492446040421586,0.9843400075168915
5,0.955205209772887,0.9033641073322892,0.9645941722613172,0.9622926986620577
6,0.9737938780272746,0.957536095651776,0.9673713991153727,0.9576851045830809
7,0.985653496797985,0.9507168701074757,0.9499436347538494,0.9573077198224912
8,0.9472567088974264,0.9707666439986914,0.9740360620138583,0.969964166301656
9,0.9943829198804827,0.9328014114386711,0.9484659315187803,0.9824562486860026
10,0.9739469961053588,1.0004693312831272,0.9985669336498733,0.9721633693379576
11,0.9940111683710694,0.8563820762679222,0.9714129279590034,0.9697142907783379
12,0.9887236177289053,0.9560465865479344,0.9387383719059992,0.980912150013955
13,0.9400646616240138,0.9570362383670402,0.9455546159064198,0.9767548192873757
14,0.9703300564185118,0.9725019712864023,1.0005378488765044,0.9903625324104217
15,0.9887857956276792,0.9871062381379959,0.9772791753168271,0.9666675964775937
16,0.9797309622725215,0.9788545796718986,0.8650272537121699,0.9846143476304844
17,0.9862206312794415,0.9414193985048384,0.9648829416153091,0.9775421541071142
18,0.9922991114398095,0.9899835599788206,0.9807513587844664,0.9528063825157141
19,0.9581839090910522,0.9753039066181133,0.9818231251789863,0.9865058947230079
20,0.9832397107815162,0.9016270638798142,0.9424851323043669,0.9823365380140809
21,0.8062548996158071,0.9926246074959447,0.9912624419700272,0.9914788547018428
22,0.8615750193913576,0.9250162253874329,0.9749488087091974,0.97564021972407
23,0.9361580179500685,0.9468337785925475,0.9795821303296147,0.96892768952888
24,0.8816761083086444,0.9792949661032742,0.9892881120879485,0.9665025333691454
25,0.9518239331232324,0.9593178373876715,0.7363754681956811,0.9926023020200274
26,0.9547430176185344,0.9372189355123824,0.9782501927667987,0.9553477625585827
27,0.9813913552660652,0.807136121959653,0.9762284669427729,0.9819838424196273
28,0.9798897584157062,0.9881327425331293,0.9846478953294558,0.9519598036078584
29,0.9815944412106404,0.9824297281455715,0.9391104917918357,0.975087693834824
