,"SLM (FLS), SLM (FLS) + RST, SLM (FLS) + RWT","SLM (OLS), SLM (OLS) + RST, SLM (OLS) + RWT"
0,0.85377258787125,0.5073706554961152
1,0.9579805835209926,0.46933467582689553
2,0.4149389073481206,0.7193314726590074
3,0.2655016718103358,0.9637996610455345
4,0.955564203997763,0.0
5,0.19084383074225186,0.0
