,SLM Simple Ensemble,SLM Bagging Ensemble,SLM RIW Ensemble,SLM Boosting Ensemble (Median + FLR),SLM Boosting Ensemble (Median + RLR),SLM Boosting Ensemble (Mean + FLR),SLM Boosting Ensemble (Mean + RLR)
0,0.7638302730186588,0.7663948444418445,0.7644775928621727,0.7830518117954123,0.7640441601344914,0.7869683175896607,0.7700874111075858
1,0.7315716927559551,0.7188512248750916,0.7222950837649755,0.7180521733117651,0.7127909274317088,0.7089964211802349,0.7046049929934379
2,0.7088359256121239,0.7295611951979747,0.7183719746528376,0.7330757203531121,0.7260811728117846,0.7452319265333995,0.7298776626465779
3,0.7140767107554257,0.7102323847602902,0.7041752562284594,0.710205365084537,0.6883233639069777,0.7222872753721926,0.7121218328873317
4,0.7278083902074124,0.7301593722961545,0.725653559281963,0.7399087300202679,0.7244850799044624,0.731372281019831,0.7217222090860729
5,0.7385686382116077,0.7387258348429249,0.7413776479680525,0.7462943120362768,0.7478439264329264,0.7594696912621289,0.738457435256789
6,0.722205875542442,0.7299757955494807,0.7284245480109419,0.7130918920527494,0.726422540787738,0.7368219791957238,0.7330980464535414
7,0.728219111636336,0.7183778805714297,0.709952004885348,0.7510762465653179,0.7243597391353919,0.7434691659423601,0.7135666158313051
8,0.747931798072906,0.7522725017962179,0.7446130202123656,0.7542836444459069,0.7527391772642549,0.7506521030028472,0.7497171357796497
9,0.6955766030749174,0.694846035092345,0.6992965154271533,0.7014830158148713,0.684811632573094,0.7232182179745197,0.6941496635963115
10,0.7468324018763419,0.7469620110706378,0.74307648943298,0.7576929173704943,0.7563876474227345,0.7484268541038558,0.7583249145621952
11,0.7322737321369122,0.7323658034834096,0.7321565559971162,0.7410427654854823,0.7393521835167872,0.7040529257010111,0.7212866275670843
12,0.762625936381732,0.7600698698128432,0.7577663854560109,0.768847169244852,0.7667698467588759,0.7631968641378633,0.7616591878590853
13,0.7303482189529152,0.7298666501211705,0.7310650426830797,0.7498979441647958,0.7334302923990621,0.7239526677359607,0.7316550845579687
14,0.7513261942576991,0.7544708909979907,0.7534659800905911,0.7644323008526341,0.7610424945877118,0.762286489890845,0.7583783849976928
15,0.7637148870757431,0.7615809538842341,0.7622297198104675,0.7788348642363666,0.7607001606717796,0.7685915548101792,0.7593105545513875
16,0.6849785796081723,0.6932510371119533,0.6930975799643927,0.7092984115921013,0.6996796562800139,0.7337772533476139,0.7055728439604877
17,0.7469124327083875,0.735758617129956,0.7390310864306959,0.7458925757698929,0.7340403566447063,0.7516344141153317,0.7395568693911158
18,0.7431278448853733,0.7487022991295159,0.7457662823011666,0.7783510338632191,0.7532761032647968,0.7344436898393935,0.7526048116309499
19,0.7362786504191927,0.7373002672535865,0.7442135409856528,0.7499071714281368,0.7433709680355336,0.7481060238525579,0.7382787967941303
20,0.7210238165733507,0.7271211675119319,0.723678855973703,0.7228606345534023,0.7342189287088341,0.704408654348528,0.726647034565843
21,0.659611512868694,0.6602932703153693,0.6555008395719448,0.7100397293317983,0.6699009618696323,0.7575071404353152,0.6957052773517984
22,0.6757694195503678,0.6827478477107904,0.6760954436186061,0.7236353395312248,0.6876649902775355,0.7040924050401762,0.6884025892249752
23,0.6802301738245773,0.6821800959360022,0.6809415182440043,0.7050228948073212,0.688669343621045,0.7131242587980349,0.685502916924648
24,0.6846286712762556,0.6916656276394177,0.692539834233075,0.7086430781837699,0.6954216069929238,0.736070300973469,0.7052191213811896
25,0.5982396706445382,0.6171189313205105,0.6171619857674493,0.6716509368183836,0.6633720328840657,0.691454031328991,0.675554859499036
26,0.7294326244674934,0.7380157077107481,0.727221368871524,0.7776945464082157,0.737572419004601,0.7455474620917342,0.7373429336148978
27,0.7657182241656855,0.7590947383539639,0.7551516062533744,0.7865569805298702,0.7634292611678035,0.7571234336374111,0.75771268624427
28,0.7375667270564569,0.7497613674580436,0.7429751356297979,0.743116259300167,0.7456929641437448,0.7588740495901168,0.7495195850548785
29,0.6915428276485538,0.6909941326178809,0.6874360378137138,0.6788871015852964,0.695125558792976,0.7011437438904157,0.6885309027536654
