,MLP (LBFGS),MLP (ADAM),MLP (SGD)
0,0.7805134435854137,0.7918532426574885,0.6661936485665931
1,0.757008386095077,0.8877347029824253,0.757443301438097
2,0.6457996913433209,0.7503478479917095,0.7681061008198049
3,0.7212794575480473,0.7630700222130975,0.7721646243374449
4,0.7710595333232712,0.771063068369188,0.7707178291420744
5,0.7543822613104202,0.7610993735480421,0.7348152745057502
6,0.7604678115483866,0.7152246583671479,0.748873119771935
7,0.7752706135527422,0.7921132982228793,0.7752769223199257
8,0.7628870314105768,0.6333813074597692,0.6890505351846472
9,0.7731131387285748,0.7710703653346597,0.7733739589032428
10,0.7840424249836487,0.7843529099309176,0.7840536572321191
11,0.7735702978589218,0.7897328218122693,0.7789484949147272
12,0.7752542801503429,0.6526016688311992,0.7762616178029523
13,0.770424990725138,0.7703637335667871,0.7709055081582624
14,0.760064689190408,0.7890250970395289,0.7893712759336026
15,0.7705111210723262,0.7751418808969385,0.7710077672839795
16,0.7734156403762539,0.7746326729263635,0.7818671539386072
17,0.6499012973569774,0.7754853280821504,0.7764962835192705
18,0.7775726473286335,0.8330515925076082,0.77345137135254
19,0.6605139182373005,0.7698774287325727,0.7801457211208381
20,0.7724876853058119,0.777940682239585,0.7726213412059207
21,0.7817642070818575,0.7894631904791133,0.78234890767816
22,0.769489457910519,0.7847766443366462,0.769992050571063
23,0.7688857856850854,0.7325003029347265,0.7706873219697546
24,0.780531436965998,0.7947273291879237,0.7652081519421171
25,0.6520406468366666,0.7729826382094215,0.6778015366002732
26,0.7685273136271561,0.7684599268248782,0.7682040247790308
27,0.6559068505917035,0.7785092543541366,0.7828932889709467
28,0.7705324140616755,0.7380524436504216,0.7760331642397992
29,0.6456704073444576,0.7816496639249827,0.7684441040205227
