,"SLM (FLS), SLM (FLS) + RST, SLM (FLS) + RWT","SLM (OLS), SLM (OLS) + RST, SLM (OLS) + RWT","SLM (FLS) + TIE, SLM (FLS) + EDV",SLM (OLS) + EDV
0,5,5,4,5
1,2,5,4,5
2,5,5,4,4
3,2,3,2,4
4,3,5,3,5
5,3,3,5,4
6,4,2,2,4
7,5,5,5,4
8,3,5,5,5
9,5,4,2,5
10,5,3,4,4
11,4,4,3,4
12,5,4,1,5
13,4,4,3,5
14,2,4,3,5
15,5,4,4,4
16,5,2,1,5
17,5,4,3,5
18,3,4,3,5
19,1,3,3,4
20,4,3,1,5
21,1,5,4,5
22,1,2,4,4
23,2,3,3,5
24,2,5,2,3
25,4,4,2,5
26,3,5,4,4
27,3,3,5,4
28,5,5,3,3
29,5,5,2,4
