,MLP (ADAM),MLP (SGD)
0,111,82
1,234,302
2,324,200
3,311,144
4,305,171
5,72,297
6,189,267
7,69,322
8,145,139
9,76,97
10,185,348
11,251,218
12,197,55
13,292,153
14,206,150
15,131,305
16,66,63
17,335,160
18,69,273
19,110,380
20,118,294
21,50,217
22,190,149
23,206,162
24,204,270
25,108,311
26,286,210
27,102,55
28,205,170
29,72,105
