,"SLM (BLS) + TIE, SLM (BLS) + EDV","SLM (OLS), SLM (OLS) + RST, SLM (OLS) + RWT","SLM (BLS), SLM (BLS) + RST, SLM (BLS) + RWT",SLM (OLS) + EDV
0,1,355,378,2
1,2,355,239,2
2,3,278,469,2
3,1,284,394,2
4,1,465,397,2
5,5,256,462,3
6,1,451,452,3
7,1,443,432,3
8,2,236,458,2
9,2,399,288,3
10,1,333,496,2
11,1,249,494,2
12,3,483,224,2
13,1,493,396,2
14,1,490,304,2
15,1,335,316,3
16,2,471,472,2
17,2,454,189,4
18,1,469,405,1
19,4,489,389,2
20,1,402,410,2
21,1,488,218,4
22,3,411,341,3
23,1,378,422,4
24,1,293,171,3
25,1,464,498,3
26,1,472,397,2
27,8,493,280,3
28,11,245,407,1
29,1,357,303,3
