,"SLM (BLS) + TIE, SLM (BLS) + EDV","SLM (OLS), SLM (OLS) + RST, SLM (OLS) + RWT","SLM (BLS), SLM (BLS) + RST, SLM (BLS) + RWT",SLM (OLS) + EDV
0,0.7291666666666666,0.8630952380952381,0.8392857142857143,0.7291666666666666
1,0.7291666666666666,0.9017857142857143,0.7232142857142857,0.7291666666666666
2,0.7291666666666666,0.7708333333333334,0.7678571428571429,0.7291666666666666
3,0.7291666666666666,0.7797619047619048,0.7291666666666666,0.7291666666666666
4,0.7291666666666666,0.8690476190476191,0.7202380952380952,0.7291666666666666
5,0.7270029673590505,0.8545994065281899,0.7596439169139466,0.7270029673590505
6,0.7270029673590505,0.8813056379821959,0.7329376854599406,0.7270029673590505
7,0.7270029673590505,0.884272997032641,0.8041543026706232,0.7270029673590505
8,0.7270029673590505,0.8338278931750742,0.7418397626112759,0.7270029673590505
9,0.7270029673590505,0.8783382789317508,0.7270029673590505,0.7270029673590505
10,0.7270029673590505,0.8219584569732937,0.7270029673590505,0.7270029673590505
11,0.7270029673590505,0.7685459940652819,0.7833827893175074,0.7270029673590505
12,0.7270029673590505,0.8338278931750742,0.7270029673590505,0.7270029673590505
13,0.7270029673590505,0.7863501483679525,0.7270029673590505,0.7270029673590505
14,0.727810650887574,0.9201183431952663,0.7248520710059172,0.727810650887574
15,0.727810650887574,0.8017751479289941,0.7455621301775148,0.727810650887574
16,0.727810650887574,0.9260355029585798,0.7455621301775148,0.7218934911242604
17,0.727810650887574,0.878698224852071,0.7366863905325444,0.727810650887574
18,0.727810650887574,0.8875739644970414,0.7396449704142012,0.727810650887574
19,0.727810650887574,0.8579881656804734,0.7366863905325444,0.727810650887574
20,0.727810650887574,0.9260355029585798,0.727810650887574,0.727810650887574
21,0.727810650887574,0.9260355029585798,0.7337278106508875,0.7248520710059172
22,0.727810650887574,0.7633136094674556,0.7189349112426036,0.727810650887574
23,0.7218934911242604,0.8579881656804734,0.727810650887574,0.727810650887574
24,0.727810650887574,0.9053254437869822,0.7248520710059172,0.727810650887574
25,0.727810650887574,0.8994082840236687,0.7869822485207101,0.7366863905325444
26,0.727810650887574,0.9171597633136095,0.727810650887574,0.727810650887574
27,0.727810650887574,0.9230769230769231,0.7633136094674556,0.727810650887574
28,0.727810650887574,0.8609467455621301,0.727810650887574,0.727810650887574
29,0.727810650887574,0.8727810650887574,0.7366863905325444,0.727810650887574
