,MLP (ADAM),MLP (SGD)
0,365,359
1,163,396
2,325,391
3,32,187
4,268,244
5,71,150
6,269,788
7,105,241
8,332,195
9,50,282
10,548,152
11,465,141
12,426,871
13,252,160
14,30,212
15,523,193
16,411,239
17,325,471
18,41,217
19,167,212
20,512,295
21,381,130
22,148,400
23,197,337
24,383,132
25,133,190
26,390,327
27,80,30
28,543,860
29,503,150
