,MLP (ADAM),MLP (SGD)
0,488,488
1,45,496
2,451,329
3,496,27
4,194,399
5,158,62
6,47,498
7,165,383
8,156,433
9,180,158
10,353,273
11,356,335
12,11,160
13,480,410
14,191,26
15,293,487
16,285,57
17,282,495
18,461,361
19,198,251
20,199,430
21,356,260
22,295,394
23,333,80
24,64,419
25,215,123
26,94,224
27,9,27
28,266,387
29,392,475
