,MLP (ADAM),MLP (SGD)
0,4,4
1,1,4
2,3,2
3,1,1
4,3,2
5,2,1
6,4,5
7,2,3
8,4,1
9,1,4
10,3,1
11,4,2
12,3,5
13,5,1
14,1,2
15,5,2
16,5,3
17,4,5
18,1,3
19,2,4
20,5,3
21,5,1
22,1,4
23,1,3
24,4,1
25,1,2
26,5,3
27,1,2
28,4,5
29,5,3
