,"SLM (BLS) + TIE, SLM (BLS) + EDV","SLM (OLS), SLM (OLS) + RST, SLM (OLS) + RWT","SLM (BLS), SLM (BLS) + RST, SLM (BLS) + RWT",SLM (OLS) + EDV
0,0.7291747865216314,0.9080005669135103,0.845409772171633,0.7561208943060624
1,0.7291747865216314,0.9047939623711158,0.7410091060482584,0.764677745101513
2,0.738156822449775,0.8660489671544485,0.7914112603195975,0.7587251532438083
3,0.7291747865216314,0.8865818658540907,0.7558020054565425,0.7321687984976792
4,0.7291747865216314,0.886723594231655,0.7173404669950041,0.7561208943060624
5,0.7270005635390251,0.8842279515356439,0.8545540997464074,0.7417934629473091
6,0.7417934629473091,0.9554628064243449,0.8724112426035503,0.7299591434206818
7,0.7270005635390251,0.9377817695125388,0.8397435897435898,0.7359291349675965
8,0.7270005635390251,0.8486369399830939,0.8071287686672302,0.7181248238940546
9,0.7240419836573683,0.9257361228515075,0.7772788109326572,0.7270005635390251
10,0.7270005635390251,0.8962031558185404,0.7567624683009299,0.7270005635390251
11,0.7270005635390251,0.8813574246266553,0.7950126796280643,0.7270005635390251
12,0.7270005635390251,0.937711327134404,0.7508100873485489,0.7270005635390251
13,0.7270005635390251,0.9051141166525782,0.7537862778247394,0.7270005635390251
14,0.727810650887574,0.9585798816568047,0.7307692307692308,0.7455621301775148
15,0.727810650887574,0.8609467455621302,0.8402366863905325,0.7337278106508875
16,0.727810650887574,0.9023668639053255,0.7692307692307693,0.7337278106508875
17,0.727810650887574,0.9289940828402367,0.7366863905325445,0.727810650887574
18,0.727810650887574,0.9053254437869822,0.831360946745562,0.727810650887574
19,0.727810650887574,0.8905325443786982,0.834319526627219,0.727810650887574
20,0.727810650887574,0.9408284023668638,0.7781065088757396,0.742603550295858
21,0.727810650887574,0.9763313609467456,0.7692307692307692,0.7337278106508875
22,0.727810650887574,0.8994082840236687,0.7485207100591715,0.7366863905325445
23,0.727810650887574,0.8698224852071006,0.7455621301775148,0.727810650887574
24,0.727810650887574,0.8727810650887573,0.7928994082840237,0.7307692307692308
25,0.727810650887574,0.9142011834319527,0.8757396449704142,0.727810650887574
26,0.727810650887574,0.9408284023668639,0.757396449704142,0.727810650887574
27,0.727810650887574,0.9556213017751479,0.8609467455621302,0.7455621301775148
28,0.727810650887574,0.8846153846153846,0.7455621301775148,0.7396449704142012
29,0.727810650887574,0.9230769230769231,0.727810650887574,0.7307692307692308
