,"SLM (BLS) + TIE, SLM (BLS) + EDV","SLM (OLS), SLM (OLS) + RST, SLM (OLS) + RWT","SLM (BLS), SLM (BLS) + RST, SLM (BLS) + RWT",SLM (OLS) + EDV
0,120,220229,53539,271
1,156,87077,3007,233
2,78,126647,6419,182
3,68,310670,10903,151
4,43,359292,4158,173
5,236,49477,152791,223
6,71,563377,219880,435
7,65,331199,5284,265
8,162,44695,6262,210
9,87,437740,41316,332
10,71,302419,14518,208
11,54,165656,5771,168
12,165,839981,3494,190
13,38,884620,1096,175
14,143,167570,4178,109
15,99,186928,106783,303
16,213,144422,32970,247
17,116,742801,3441,474
18,154,363816,26801,220
19,324,156538,124023,293
20,262,108990,12276,294
21,27,390440,30337,306
22,110,631729,1937,257
23,42,97023,2106,327
24,95,63186,2600,397
25,144,135957,174532,304
26,155,143730,6502,140
27,379,157089,194080,188
28,142,108694,7730,200
29,51,349925,1389,265
