,MLP (ADAM),MLP (SGD)
0,87,684
1,135,393
2,370,211
3,267,507
4,21,697
5,184,455
6,458,229
7,14,323
8,39,151
9,282,235
10,198,309
11,132,633
12,344,330
13,78,265
14,198,178
15,198,87
16,45,153
17,299,274
18,47,433
19,146,34
20,99,189
21,249,244
22,151,276
23,66,139
24,335,122
25,185,233
26,108,243
27,185,164
28,14,150
29,183,76
