,MLP (ADAM),MLP (SGD)
0,3.116010645404458,485.9807273503393
1,3.967633130028844,59.21819198317826
2,21.268171228468418,10.202867697924376
3,6.444644670933485,254.90779499337077
4,22.711294930428267,623.7225453555584
5,4.947378281503916,379.59683190844953
6,45.61200274527073,26.541868958622217
7,1.6141179967671633,35.146168475970626
8,1.5319538787007332,9.786535991355777
9,12.028849044814706,7.658071735873818
10,9.414465231820941,43.49651775509119
11,3.175095971673727,11.08585261926055
12,89.03685681521893,3.911930661648512
13,2.3877079244703054,7.510496353730559
14,2.8358070217072964,14.969153109937906
15,2.767580969259143,1.4758393242955208
16,1.1988141667097807,8.379757583141327
17,141.52178260311484,3.002659033983946
18,4.851737068966031,35.2853123024106
19,5.94391480833292,2.262183241546154
20,1.9074077606201172,11.590563833713531
21,2.1900553219020367,17.19257411174476
22,1.5928509831428528,33.058907022699714
23,6.086332963779569,22.953928004950285
24,10.182197142392397,6.232234908267856
25,4.33307396993041,2.400530904531479
26,1.8099553883075714,18.29733201675117
27,4.747720213606954,7.320994669571519
28,0.9639331884682178,1.6446638219058514
29,6.978484159335494,19.22765552997589
