,MLP (ADAM),MLP (SGD)
0,0.6647309682618279,0.6060265148205322
1,0.6627064744965161,0.6060265148205322
2,0.7452190069806504,0.6060265148205322
3,0.6593133388026421,0.6060265148205322
4,0.6429048057100879,0.6060265148205322
5,0.6914951844192663,0.6060265148205322
6,0.6060265148205322,0.6260355076262876
7,0.6667435282543197,0.6451628171147292
8,0.7953625965624261,0.6093988169788056
9,0.664031527814186,0.6094003339838251
10,0.6345847411139913,0.6465128504483861
11,0.6370737418162635,0.6060265148205322
12,0.8468626920326088,0.6060265148205322
13,0.6459262965827129,0.6058903091783044
14,0.7358392090858088,0.6470280570339707
15,0.6522230814720467,0.6063401517334102
16,0.6398364392687279,0.6618724569996006
17,0.9192870248222111,0.6058903091783044
18,0.6886227236197668,0.6058903091783044
19,0.7246151824389554,0.6546980242308451
20,0.6416552184263598,0.6058903091783044
21,0.6625482317144056,0.660047612549091
22,0.6585386687693016,0.6225672362987561
23,0.660077130307763,0.7146945872315476
24,0.696714835200938,0.6333060395153831
25,0.7086111995632989,0.6058903091783044
26,0.6539925295809388,0.6717461472754198
27,0.796112450529955,0.6058903091783044
28,0.6486854336755314,0.6059789022714412
29,0.6740878869937758,0.6614944224395765
