,MLP (ADAM),MLP (SGD)
0,5.534170650424631,9.613589132176177
1,3.964253461956345,9.257711980003332
2,0.01464902706562872,4.346681097507186
3,5.060286205716998,1.4768144591610586
4,2.151015078523309,2.1906848600007995
5,5.07651663446655,0.16949978358236875
6,7.562412482617258,3.1009805885520887
7,8.702990037800062,0.49684050590724277
8,0.1285178314072239,0.9208557121961571
9,0.10910305848148343,0.6027165279160033
10,0.025285075315480837,3.8377533939777844
11,4.107915757495145,5.001416721623759
12,0.0018855030641484797,2.032367961025917
13,7.796126595496326,8.787907062979059
14,0.7333440023195481,0.12144402262445407
15,0.16154392812854512,8.76596878059322
16,0.1396757798801184,0.08539985565222669
17,0.0011699463064471318,0.06745560207329827
18,2.273806125295553,1.2522024811405024
19,0.04856508148505584,0.1768570021715872
20,7.729648378895696,5.40987834104051
21,4.332108281573928,0.2900592934310724
22,6.074687409430946,0.07607780585490084
23,0.500566633293198,0.008977656383359085
24,4.0234440827018,4.790326089547093
25,3.3403778030332876,8.882552868510777
26,0.5747604634491762,0.05740396079113314
27,8.44587678673695,5.187346376781053
28,9.662713647029461,3.572472296207544
29,3.3997404876556736,0.00955992020990851
