,MLP (ADAM),MLP (SGD)
0,1,5
1,1,4
2,4,2
3,2,5
4,1,5
5,1,5
6,5,3
7,1,3
8,1,2
9,2,2
10,1,2
11,1,5
12,3,3
13,1,2
14,1,1
15,1,1
16,1,2
17,4,2
18,1,5
19,2,1
20,2,3
21,2,2
22,1,2
23,1,2
24,4,1
25,1,3
26,1,2
27,1,2
28,1,3
29,1,1
